中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,690 Mbps,88371 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,53 ms,848 Mbps,108544 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,394 Mbps,50483 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,103 ms,270 Mbps,34611 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,3 ms,50 Mbps,6499 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:ed,US,Los Angeles,隧道,31 ms,74 Mbps,9556 kB/s
18.216.55.100,443,18.216.55.100,US,Toronto,中转,61 ms,320 Mbps,41062 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,7 ms,691 Mbps,88473 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,10 ms,243 Mbps,31129 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,26 ms,1344 Mbps,172032 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,111 Mbps,14233 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,1552 Mbps,198656 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,53 ms,18 Mbps,2427 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,174 ms,76 Mbps,9817 kB/s
146.56.46.84,443,2603:c022:8007:a810::dcba,KR,Seoul,隧道,137 ms,45 Mbps,5884 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,132 Mbps,16998 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:105,KR,Seoul,隧道,133 ms,126 Mbps,16179 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,115 ms,122 Mbps,15667 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,130 ms,124 Mbps,15872 kB/s
132.226.31.178,443,2a09:bac5:60eb:1173::1bd:10b,US,Los Angeles,隧道,18 ms,56 Mbps,7202 kB/s
8.220.213.202,443,8.220.213.202,KR,Seoul,中转,133 ms,4 Mbps,518 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,153 ms,37 Mbps,4758 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,153 ms,35 Mbps,4584 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,64 ms,296 Mbps,37888 kB/s
144.24.186.108,443,2606:f240:f00:5a42:0:2c54:242d:daa6,US,Frankfurt,隧道,156 ms,102 Mbps,13107 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,67 ms,116 Mbps,14848 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,69 ms,329 Mbps,42188 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,93 Mbps,11980 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,208 Mbps,26624 kB/s
152.70.232.151,443,152.70.232.151,KR,Seoul,中转,133 ms,38 Mbps,4957 kB/s
146.56.179.91,443,146.56.179.91,KR,Seoul,中转,136 ms,135 Mbps,17305 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,153 ms,100 Mbps,12800 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,46 Mbps,6004 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,23 ms,880 Mbps,112640 kB/s
144.22.252.124,443,144.22.252.124,BR,S
