中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1944 Mbps,248832 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,24 ms,952 Mbps,121856 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,25 ms,864 Mbps,110592 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,604 Mbps,77414 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,4 ms,630 Mbps,80691 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,21 ms,856 Mbps,109568 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,71 ms,39 Mbps,5055 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,872 Mbps,111616 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,212 Mbps,27136 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,82 ms,294 Mbps,37683 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,202 Mbps,25907 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,41 Mbps,5258 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,111 ms,4 Mbps,599 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,87 ms,10 Mbps,1309 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,117 ms,214 Mbps,27443 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,175 ms,111 Mbps,14233 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,136 ms,144 Mbps,18432 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,146 ms,20 Mbps,2671 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,42 Mbps,5412 kB/s
193.122.125.14,443,132.226.226.133,KR,Seoul,隧道,135 ms,131 Mbps,16793 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,149 ms,108 Mbps,13824 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,175 ms,2 Mbps,370 kB/s
84.235.162.73,443,2a0b:21c0:100a:1f9:0:b7e1:1c59:84bf,DE,Frankfurt,隧道,172 ms,143 Mbps,18329 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,149 ms,1 Mbps,211 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,161 ms,47 Mbps,6076 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,157 Mbps,20172 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,164 ms,0 Mbps,2 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,162 ms,37 Mbps,4760 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,190 ms,45 Mbps,5887 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,178 ms,43 Mbps,5509 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,122 Mbps,15667 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,171 ms,40 Mbps,5146 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,165 ms,0 Mbps,33 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,29 ms,77 Mbps,9939 kB/s
