中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,800 Mbps,102400 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,1560 Mbps,199680 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,22 ms,960 Mbps,122880 kB/s
35.230.79.26,443,35.212.186.181,US,Seattle,隧道,32 ms,796 Mbps,101888 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,304 Mbps,38912 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,632 Mbps,80998 kB/s
35.197.23.75,443,35.212.186.181,US,Seattle,隧道,25 ms,88 Mbps,11366 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,69 ms,48 Mbps,6270 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,21 ms,420 Mbps,53862 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,5 Mbps,698 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,47 Mbps,6101 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,46 Mbps,5950 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,194 Mbps,24883 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,43 Mbps,5538 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,121 Mbps,15564 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,42 Mbps,5380 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,166 ms,118 Mbps,15155 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,105 Mbps,13516 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,165 ms,39 Mbps,5105 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,144 ms,40 Mbps,5164 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,157 ms,36 Mbps,4677 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,38 Mbps,4938 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,159 ms,14 Mbps,1892 kB/s
204.216.216.148,443,204.216.216.148,IT,Milan,中转,162 ms,107 Mbps,13721 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,183 ms,8 Mbps,1082 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,181 ms,102 Mbps,13107 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,131 ms,144 Mbps,18432 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,152 ms,43 Mbps,5585 kB/s
