中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,1 ms,656 Mbps,83968 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,26 ms,944 Mbps,120832 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,1952 Mbps,249856 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,44 ms,896 Mbps,114688 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,62 ms,1056 Mbps,135168 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,636 Mbps,81510 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,904 Mbps,115712 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,88 ms,13 Mbps,1755 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,67 ms,297 Mbps,38092 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,73 ms,290 Mbps,37171 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,70 Mbps,8996 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,195 Mbps,24985 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,174 ms,3 Mbps,396 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,140 ms,134 Mbps,17203 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,107 Mbps,13721 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,146 ms,138 Mbps,17715 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,105 ms,1 Mbps,147 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,44 Mbps,5651 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,0 Mbps,50 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,172 ms,40 Mbps,5209 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,149 ms,43 Mbps,5571 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,147 ms,36 Mbps,4627 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,31 Mbps,4081 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,169 ms,119 Mbps,15257 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,141 Mbps,18124 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,169 ms,42 Mbps,5480 kB/s
146.56.146.67,443,2602:ffe4:407:20d9:0:d9fe:3446:645e,SG,Singapore,隧道,208 ms,79 Mbps,10137 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,163 ms,42 Mbps,5477 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,159 ms,10 Mbps,1317 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,1280 ms,5 Mbps,755 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,208 ms,0 Mbps,54 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,375 ms,0 Mbps,9 kB/s
