中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,33 ms,42 Mbps,5481 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,800 Mbps,102400 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,50 ms,425 Mbps,54476 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,23 ms,784 Mbps,100454 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,28 ms,864 Mbps,110592 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,47 ms,539 Mbps,69017 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,52 ms,352 Mbps,45158 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,49 ms,508 Mbps,65024 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,503 Mbps,64409 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,463 Mbps,59289 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,396 Mbps,50790 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,126 ms,178 Mbps,22835 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,129 ms,190 Mbps,24371 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,176 Mbps,22528 kB/s
143.47.235.241,443,2a0b:21c0:1007:1c8:0:a0f9:d365:d7a3,DE,Frankfurt,隧道,130 ms,191 Mbps,24473 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,118 ms,49 Mbps,6314 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,128 ms,200 Mbps,25600 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,116 ms,47 Mbps,6038 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,138 ms,164 Mbps,20992 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,137 ms,2 Mbps,277 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,139 ms,164 Mbps,20992 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,144 ms,38 Mbps,4911 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,134 ms,40 Mbps,5195 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,187 ms,36 Mbps,4678 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,167 ms,109 Mbps,14028 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,127 ms,37 Mbps,4804 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,38 Mbps,4898 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,219 ms,40 Mbps,5203 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,210 ms,29 Mbps,3746 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,209 ms,76 Mbps,9797 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,206 ms,3 Mbps,422 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,183 ms,0 Mbps,57 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,195 ms,0 Mbps,29 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,181 ms,0 Mbps,2 kB/s
