中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,580 Mbps,74240 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,275 Mbps,35225 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,2 ms,80 Mbps,10342 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,24 ms,399 Mbps,51097 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,44 ms,32 Mbps,4142 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,243 Mbps,31129 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,404 Mbps,51814 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,2 ms,73 Mbps,9392 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,81 ms,344 Mbps,44032 kB/s
35.197.23.75,443,35.212.227.11,US,Seattle,隧道,86 ms,305 Mbps,39116 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,86 ms,408 Mbps,52224 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,92 ms,178 Mbps,22835 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,11 ms,6 Mbps,842 kB/s
35.230.79.26,443,35.212.227.11,US,Seattle,隧道,80 ms,303 Mbps,38809 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,120 ms,38 Mbps,4915 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,77 ms,384 Mbps,49152 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,40 ms,6 Mbps,790 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,78 ms,4 Mbps,542 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,17 ms,65 Mbps,8410 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,305 Mbps,39116 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,43 Mbps,5508 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,38 ms,80 Mbps,10342 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,84 ms,281 Mbps,36044 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,102 ms,233 Mbps,29900 kB/s
150.230.115.129,443,2a0b:21c0:100a:1b0:0:d69b:482e:ed88,DE,Frankfurt,隧道,108 ms,230 Mbps,29491 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,107 ms,238 Mbps,30515 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,121 ms,155 Mbps,19865 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,72 ms,418 Mbps,53555 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,104 ms,47 Mbps,6117 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,37 ms,116 Mbps,14848 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,106 ms,38 Mbps,4959 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,106 ms,224 Mbps,28672 kB/s
129.146.117.117,443,129.146.117.117,US,Los Angeles,中转,65 ms,460 Mbps,58880 kB/s
158.101.204.8,443,2a0b:21c0:1007:1c9:0:cfce:191e:ab57,DE,Frankfurt,隧道,96 ms,222 Mbps,28467 kB/s
130.61.23.77,443,130.61.23.77,108 Mbps,13824 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,89 ms,280 Mbps,35942 kB/s
141.144.197.160,443,2606:f240:f00:dd8d:0:9974:4ed5:903b,US,Frankfurt,隧道,116 ms,268 Mbps,34304 kB/s
144.24.252.15,443,144.24.252.15,CH,Zurich,中转,120 ms,49 Mbps,6328 kB/s
158.101.192.178,443,2a0b:21c0:100a:1b1:0:b406:d593:666f,DE,Frankfurt,隧道,97 ms,268 Mbps,34304 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,100 ms,3 Mbps,491 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,230 ms,37 Mbps,4837 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,113 ms,41 Mbps,5372 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,182 ms,115 Mbps,14745 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,185 ms,84 Mbps,10854 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,91 ms,231 Mbps,29593 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,106 ms,27 Mbps,3560 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,211 ms,100 Mbps,12800 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,106 ms,232 Mbps,29696 kB/s
141.144.195.62,443,98.98.166.186,US,Frankfurt,隧道,102 ms,251 Mbps,32153 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,88 ms,466 Mbps,59699 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,213 ms,2 Mbps,339 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,110 ms,67 Mbps,8595 kB/s
152.70.54.161,443,2a0b:21c0:1007:1ca:0:663e:938a:201a,DE,Frankfurt,隧道,89 ms,256 Mbps,32768 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:13c,KR,Seoul,隧道,200 ms,74 Mbps,9590 kB/s
130.162.144.191,443,2a09:bac5:4757:1482::20b:63,KR,Seoul,隧道,208 ms,32 Mbps,4185 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,228 ms,2 Mbps,314 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,29 Mbps,3732 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,118 ms,42 Mbps,5468 kB/s
144.24.65.251,443,144.24.65.251,KR,Seoul,中转,186 ms,7 Mbps,996 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,140 ms,164 Mbps,21094 kB/s
138.2.75.4,443,2603:c024:4512:f299:ad15:4581:5af6:8a,SG,Singapore,隧道,269 ms,62 Mbps,8021 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,116 ms,44 Mbps,5654 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,190 ms,88 Mbps,11366 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,249 ms,64 Mbps,8237 kB/s
155.248.181.189,443,155.248.181.189,JP,Tokyo,中转,249 ms,35 Mbps,4484 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,238 ms,0 Mbps,32 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,262 ms,90 Mbps,11571 kB/s
