中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,69 ms,332 Mbps,42598 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,559 Mbps,71577 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,87 ms,250 Mbps,32051 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,27 ms,701 Mbps,89804 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,278 Mbps,35635 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,216 Mbps,27648 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,73 ms,260 Mbps,33280 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,69 ms,256 Mbps,32870 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,5 Mbps,721 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,86 ms,197 Mbps,25292 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,251 Mbps,32153 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,392 Mbps,50176 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,80 ms,259 Mbps,33177 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,35 ms,26 Mbps,3362 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,15 ms,43 Mbps,5609 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,86 ms,198 Mbps,25395 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,92 ms,256 Mbps,32768 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,91 ms,300 Mbps,38502 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,84 ms,47 Mbps,6088 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,74 ms,44 Mbps,5751 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,82 ms,297 Mbps,38092 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,80 ms,35 Mbps,4557 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,73 ms,7 Mbps,908 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,287 Mbps,36761 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,297 Mbps,38092 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,117 ms,45 Mbps,5863 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,26 ms,682 Mbps,87347 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,106 ms,322 Mbps,41267 kB/s
143.47.226.83,443,2a0b:21c0:1007:1c7:0:56e7:91aa:cee0,DE,Frankfurt,隧道,92 ms,151 Mbps,19353 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,77 ms,47 Mbps,6104 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,88 ms,245 Mbps,31436 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,71 ms,326 Mbps,41779 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,185 ms,82 Mbps,10547 kB/s
132.145.152.194,443,132.145.152.194,US,Ashburn,中转,94 ms,888 Mbps,113664 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,81 ms,34 Mbps,4398 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,147 ms,453 Mbps,58060 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,120 Mbps,15360 kB/s
144.21.40.206,443,98.98.166.58,AE,Frankfurt,隧道,85 ms,181 Mbps,23244 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,202 ms,38 Mbps,4963 kB/s
129.146.220.190,443,129.146.220.190,US,Los Angeles,中转,65 ms,118 Mbps,15155 kB/s
