中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,6 Mbps,879 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,17 ms,840 Mbps,107520 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,264 Mbps,33894 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,355 Mbps,45465 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,399 Mbps,51097 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,287 Mbps,36761 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,88 ms,42 Mbps,5449 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,71 ms,296 Mbps,37888 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,301 Mbps,38604 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,247 Mbps,31641 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,463 Mbps,59289 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,49 Mbps,6346 kB/s
158.101.201.244,443,163.123.193.23,DE,Munich,隧道,98 ms,126 Mbps,16179 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,272 Mbps,34918 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,127 Mbps,16281 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,43 Mbps,5542 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,167 ms,44 Mbps,5654 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,210 ms,36 Mbps,4685 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,33 Mbps,4238 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,214 ms,32 Mbps,4147 kB/s
