中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,17 ms,584 Mbps,74752 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,50 ms,317 Mbps,40652 kB/s
35.197.23.75,443,35.212.156.18,US,Seattle,隧道,63 ms,467 Mbps,59801 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,66 ms,53 Mbps,6794 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,63 ms,443 Mbps,56729 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,19 ms,808 Mbps,103424 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,52 ms,489 Mbps,62668 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,17 ms,634 Mbps,81203 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,43 Mbps,5567 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,59 Mbps,7666 kB/s
34.82.76.253,443,34.83.80.46,US,Seattle,隧道,51 ms,508 Mbps,65024 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,57 ms,524 Mbps,67072 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,111 ms,86 Mbps,11059 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,123 ms,215 Mbps,27545 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,61 ms,229 Mbps,29388 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,36 ms,54 Mbps,6939 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,203 Mbps,26009 kB/s
150.230.44.13,443,150.230.44.13,US,Los Angeles,中转,66 ms,385 Mbps,49356 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,184 ms,152 Mbps,19456 kB/s
35.230.79.26,443,35.212.156.18,US,Seattle,隧道,52 ms,508 Mbps,65126 kB/s
130.162.231.200,443,2a0b:21c0:100a:1b6:0:7cb2:3b15:3a5,DE,Frankfurt,隧道,124 ms,176 Mbps,22528 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,131 ms,220 Mbps,28160 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,182 Mbps,23347 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,117 ms,43 Mbps,5600 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,30 ms,8 Mbps,1147 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,58 ms,390 Mbps,49971 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,58 ms,371 Mbps,47513 kB/s
192.9.146.103,443,192.9.146.103,US,Los Angeles,中转,60 ms,312 Mbps,39936 kB/s
155.248.196.123,443,155.248.196.123,US,Toronto,中转,64 ms,44 Mbps,5725 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,132 ms,232 Mbps,29798 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,56 ms,46 Mbps,5926 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,113 ms,206 Mbps,26419 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,85 ms,252 Mbps,32358 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,54 ms,435 Mbps,55705 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,159 ms,132 Mbps,16896 kB/s
168.138.149.17,443,168.138.149.17,BR,S
