中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,2 ms,78 Mbps,10035 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,10 ms,559 Mbps,71577 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,649 Mbps,83148 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,4 ms,62 Mbps,8036 kB/s
35.230.79.26,443,35.212.133.201,US,Seattle,隧道,69 ms,248 Mbps,31846 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,5 ms,1600 Mbps,204800 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,3 ms,976 Mbps,124928 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,77 ms,423 Mbps,54169 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,276 Mbps,35328 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,67 ms,325 Mbps,41676 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,299 Mbps,38297 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,238 Mbps,30515 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,74 ms,46 Mbps,5966 kB/s
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,74 ms,353 Mbps,45260 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,76 ms,48 Mbps,6210 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,320 Mbps,41062 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,82 ms,48 Mbps,6155 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,91 ms,48 Mbps,6177 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,262 Mbps,33587 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,217 Mbps,27852 kB/s
35.197.23.75,443,35.212.133.201,US,Seattle,隧道,68 ms,351 Mbps,44953 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,402 Mbps,51507 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,45 Mbps,5763 kB/s
193.123.61.156,443,2a0b:21c0:1007:cb:0:7e66:1dbd:6656,DE,Frankfurt,隧道,96 ms,241 Mbps,30924 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,103 ms,44 Mbps,5735 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,106 ms,284 Mbps,36352 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,104 ms,42 Mbps,5408 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,82 ms,48 Mbps,6210 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,171 ms,161 Mbps,20684 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,167 ms,132 Mbps,16998 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,45 Mbps,5859 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,231 ms,2 Mbps,338 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,186 ms,104 Mbps,13312 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,232 ms,37 Mbps,4745 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,42 Mbps,5378 kB/s
130.162.144.191,443,2a09:bac5:4730:155::22:13a,KR,Seoul,隧道,201 ms,35 Mbps,4568 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,207 ms,76 Mbps,9848 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,229 ms,33 Mbps,4272 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,28 Mbps,3620 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,283 ms,61 Mbps,7874 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,260 ms,10 Mbps,1405 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,199 ms,38 Mbps,4888 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,244 ms,3 Mbps,494 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,210 ms,27 Mbps,3578 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,168 ms,39 Mbps,5033 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,280 ms,0 Mbps,12 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,0 ms,1 Mbps,136 kB/s
