中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,15 ms,840 Mbps,107520 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,291 Mbps,37273 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,52 ms,39 Mbps,5067 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,109 ms,101 Mbps,13004 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,100 ms,176 Mbps,22528 kB/s
35.230.79.26,443,34.19.58.219,US,Seattle,隧道,55 ms,304 Mbps,38912 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,376 Mbps,48128 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,22 ms,31 Mbps,4023 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,6 Mbps,854 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,52 ms,411 Mbps,52633 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,81 ms,719 Mbps,92057 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,752 Mbps,96256 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,79 Mbps,10137 kB/s
35.197.23.75,443,34.19.58.219,US,Seattle,隧道,78 ms,424 Mbps,54272 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,56 ms,328 Mbps,42086 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,109 ms,318 Mbps,40755 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,37 ms,220 Mbps,28262 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,102 ms,42 Mbps,5419 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,59 ms,370 Mbps,47411 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,106 ms,157 Mbps,20172 kB/s
198.46.188.190,443,2a09:bac1:76c0:118::c7:9,US,Buffalo,隧道,26 ms,83 Mbps,10649 kB/s
144.24.160.240,443,2a0b:21c0:1007:ca:0:3145:3bb7:21a,DE,Frankfurt,隧道,118 ms,204 Mbps,26112 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,122 ms,432 Mbps,55296 kB/s
144.24.163.152,443,2a0b:21c0:1007:c9:0:3cc1:d4cb:37dc,DE,Frankfurt,隧道,111 ms,189 Mbps,24268 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,53 ms,45 Mbps,5871 kB/s
