中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac1:76a0:e18::1bd:ed,US,Los Angeles,隧道,67 ms,84 Mbps,10752 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,28 ms,652 Mbps,83456 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,312 Mbps,39936 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,62 ms,368 Mbps,47206 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,75 ms,294 Mbps,37683 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,629 Mbps,80588 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,232 Mbps,29798 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,52 ms,482 Mbps,61747 kB/s
152.67.153.4,443,2a0b:21c0:1007:c9:0:eafd:8d2e:1149,DE,Frankfurt,隧道,104 ms,182 Mbps,23347 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,230 Mbps,29491 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,73 ms,321 Mbps,41164 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,21 ms,108 Mbps,13926 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,114 ms,364 Mbps,46694 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,81 ms,296 Mbps,37888 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,256 Mbps,32870 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,65 ms,276 Mbps,35430 kB/s
132.226.31.178,443,2a09:bac5:60e9:1173::1bd:119,US,Los Angeles,隧道,110 ms,26 Mbps,3346 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,48 Mbps,6235 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,51 Mbps,6609 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,226 Mbps,28979 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,91 ms,149 Mbps,19148 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,140 ms,1 Mbps,206 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,89 ms,268 Mbps,34406 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,85 ms,219 Mbps,28057 kB/s
138.3.254.39,443,138.3.254.39,,Frankfurt,中转,0 ms,200 Mbps,25600 kB/s
144.21.42.254,443,2a0b:21c0:1007:1c8:0:49ed:6046:600c,DE,Frankfurt,隧道,146 ms,220 Mbps,28160 kB/s
129.159.26.154,443,2a0b:21c0:1007:1cb:0:a90:bc8d:ade4,DE,Frankfurt,隧道,92 ms,134 Mbps,17203 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,117 ms,7 Mbps,934 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,91 ms,41 Mbps,5369 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,107 ms,217 Mbps,27852 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,71 ms,136 Mbps,17408 kB/s
141.148.241.207,443,2a0b:21c0:100a:1b5:0:3be3:27dc:b666,DE,Frankfurt,隧道,94 ms,108 Mbps,13824 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,77 ms,277 Mbps,35532 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,89 ms,40 Mbps,5205 kB/s
