中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.134.22,443,192.18.134.22,US,San Jose,中转,3 ms,1920 Mbps,245760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,2008 Mbps,257024 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,164 Mbps,20992 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,10 ms,358 Mbps,45875 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,48 ms,968 Mbps,123904 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,8 ms,672 Mbps,86016 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,23 ms,928 Mbps,118784 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,35 ms,1000 Mbps,128000 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,11 ms,0 Mbps,85 kB/s
8.222.68.129,443,8.216.92.214,JP,Tokyo,隧道,126 ms,14 Mbps,1866 kB/s
8.222.69.185,443,8.216.92.214,JP,Tokyo,隧道,107 ms,16 Mbps,2124 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,667 Mbps,85401 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,14 ms,904 Mbps,115712 kB/s
130.61.23.77,443,130.61.23.77,DE,116 Mbps,14950 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,157 ms,40 Mbps,5216 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,68 ms,402 Mbps,51507 kB/s
144.24.53.45,443,144.24.53.45,US,Los Angeles,中转,36 ms,57 Mbps,7370 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,125 ms,226 Mbps,28979 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,79 ms,437 Mbps,56012 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,190 ms,155 Mbps,19865 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,66 ms,388 Mbps,49766 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,122 Mbps,15667 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,131 Mbps,16793 kB/s
194.36.24.34,443,194.36.24.34,US,San Jose,中转,4 ms,1192 Mbps,152576 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,156 ms,161 Mbps,20684 kB/s
8.219.213.227,443,47.245.84.175,SG,Singapore,隧道,171 ms,65 Mbps,8349 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,85 ms,17 Mbps,2187 kB/s
129.153.116.130,443,129.153.116.130,US,Los Angeles,中转,25 ms,42 Mbps,5396 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,92 ms,39 Mbps,5054 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,162 ms,3 Mbps,463 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,75 ms,51 Mbps,6577 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,118 Mbps,15155 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,186 ms,43 Mbps,5525 kB/s
132.145.116.185,443,132.145.116.185,JP,Tokyo,中转,183 ms,43 Mbps,5529 kB/s
152.69.195.36,443,152.69.195.36,JP,Osaka,中转,171 ms,62 Mbps,7978 kB/s
8.219.115.160,443,47.245.84.175,SG,Singapore,隧道,194 ms,85 Mbps,10956 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,176 ms,100 Mbps,12800 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,191 ms,3 Mbps,393 kB/s
138.2.107.107,443,138.2.107.107,SG,Singapore,中转,173 ms,135 Mbps,17305 kB/s
8.219.252.196,443,47.245.84.175,SG,Singapore,隧道,183 ms,80 Mbps,10240 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,105 ms,43 Mbps,5590 kB/s
47.253.129.190,443,47.253.129.190,US,Ashburn,中转,86 ms,200 Mbps,25702 kB/s
141.147.99.216,443,2a0b:21c0:1007:c8:0:8503:ed02:923f,DE,Frankfurt,隧道,176 ms,102 Mbps,13107 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,175 ms,16 Mbps,2147 kB/s
141.148.237.106,443,2606:f240:f00:83a7:0:4ed9:8309:85d6,US,Frankfurt,隧道,176 ms,96 Mbps,12288 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,165 ms,43 Mbps,5568 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,140 ms,38 Mbps,4873 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,143 ms,46 Mbps,5897 kB/s
8.219.131.250,443,47.245.125.52,SG,Singapore,隧道,178 ms,103 Mbps,13209 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,173 ms,38 Mbps,4935 kB/s
