中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,8 ms,1544 Mbps,197632 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,84 Mbps,10854 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,10 ms,1008 Mbps,129024 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,467 Mbps,59801 kB/s
129.146.7.98,443,2a09:bac5:60eb:1173::1bd:11a,US,Los Angeles,隧道,59 ms,83 Mbps,10649 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,65 ms,397 Mbps,50892 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,70 ms,276 Mbps,35430 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,247 Mbps,31641 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,72 ms,311 Mbps,39833 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,72 ms,219 Mbps,28057 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,77 ms,221 Mbps,28364 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,416 Mbps,53350 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,83 ms,255 Mbps,32665 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,47 Mbps,6047 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,86 ms,249 Mbps,31948 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,85 ms,45 Mbps,5874 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,50 Mbps,6405 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,93 ms,45 Mbps,5782 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,135 Mbps,17305 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,212 Mbps,27238 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,97 ms,265 Mbps,33996 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,105 ms,32 Mbps,4174 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,149 ms,22 Mbps,2930 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,188 ms,107 Mbps,13721 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,186 ms,38 Mbps,4883 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,38 Mbps,4967 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,185 ms,2 Mbps,291 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,22 Mbps,2917 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,177 ms,34 Mbps,4478 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,198 ms,86 Mbps,11059 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,31 Mbps,4012 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,92 ms,0 Mbps,119 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,225 ms,25 Mbps,3309 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,221 ms,38 Mbps,4891 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,244 ms,2 Mbps,310 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,231 ms,3 Mbps,446 kB/s
