中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,23 ms,51 Mbps,6574 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,7 Mbps,949 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,32 ms,624 Mbps,79974 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,53 ms,484 Mbps,62054 kB/s
34.82.76.253,443,34.187.190.53,US,Seattle,隧道,52 ms,392 Mbps,50176 kB/s
129.146.46.164,443,129.146.46.164,284 Mbps,36352 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,420 Mbps,53862 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,420 Mbps,53760 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,49 ms,449 Mbps,57548 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,525 Mbps,67276 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,56 ms,381 Mbps,48844 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,158 Mbps,20275 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,127 ms,44 Mbps,5719 kB/s
132.226.134.15,443,163.123.193.7,DE,Frankfurt,隧道,121 ms,154 Mbps,19763 kB/s
158.178.154.78,443,158.178.154.78,NL,Amsterdam,中转,119 ms,160 Mbps,20480 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,123 ms,196 Mbps,25088 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,131 ms,43 Mbps,5627 kB/s
152.70.55.39,443,2606:f240:f00:2be4:0:3216:60cc:e68f,US,Frankfurt,隧道,126 ms,153 Mbps,19660 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,125 ms,167 Mbps,21401 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,161 Mbps,20684 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,141 ms,4 Mbps,542 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,145 ms,25 Mbps,3212 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,163 ms,48 Mbps,6209 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,124 ms,48 Mbps,6236 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,196 ms,41 Mbps,5322 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,192 ms,41 Mbps,5262 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,207 ms,38 Mbps,4986 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,195 ms,0 Mbps,4 kB/s
