中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,763 Mbps,97689 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,8 ms,7 Mbps,943 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,6 ms,60 Mbps,7691 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,62 ms,280 Mbps,35942 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,345 Mbps,44236 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,399 Mbps,51097 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,68 ms,249 Mbps,31948 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,331 Mbps,42393 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,70 ms,377 Mbps,48332 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,267 Mbps,34201 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,68 ms,366 Mbps,46899 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,237 Mbps,30412 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,232 Mbps,29798 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,268 Mbps,34304 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,47 Mbps,6097 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,105 ms,45 Mbps,5850 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,45 Mbps,5831 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,155 ms,136 Mbps,17510 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,173 ms,128 Mbps,16384 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,32 Mbps,4171 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,162 ms,39 Mbps,5083 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,159 ms,33 Mbps,4346 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,33 Mbps,4283 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,198 ms,33 Mbps,4332 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,1 Mbps,164 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,239 ms,32 Mbps,4128 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,278 ms,9 Mbps,1177 kB/s
