中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,22 ms,64 Mbps,8317 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,245 Mbps,31436 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,526 Mbps,67379 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,67 ms,351 Mbps,44953 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,32 ms,678 Mbps,86835 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,,colo.txt:Los Angeles,隧道,0 ms,41 Mbps,5294 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,142 ms,252 Mbps,32256 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,189 Mbps,24268 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,106 ms,303 Mbps,38809 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,68 ms,196 Mbps,25088 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,20 ms,488 Mbps,62464 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,216 Mbps,27750 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,264 Mbps,33894 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,86 ms,1 Mbps,164 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,77 ms,280 Mbps,35942 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,214 Mbps,27443 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,76 ms,263 Mbps,33689 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,73 ms,98 Mbps,12595 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,31 Mbps,4069 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,74 ms,317 Mbps,40652 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,131 ms,39 Mbps,5026 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,86 ms,4 Mbps,588 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,66 ms,277 Mbps,35532 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,64 ms,302 Mbps,38707 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,95 ms,42 Mbps,5450 kB/s
141.147.92.143,443,2603:c020:c004:772b:9990:35f2:2b42:33dd,GB,London,隧道,87 ms,208 Mbps,26624 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,120 Mbps,15360 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::c:31e,US,Los Angeles,隧道,61 ms,42 Mbps,5417 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,87 ms,237 Mbps,30412 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,58 ms,45 Mbps,5856 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,120 ms,65 Mbps,8413 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,69 ms,44 Mbps,5673 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,199 Mbps,25497 kB/s
129.151.244.9,443,129.151.244.9,FR,Marseille,中转,89 ms,236 Mbps,30208 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,190 Mbps,24371 kB/s
150.230.34.116,443,104.28.201.73,US,San Jose,隧道,77 ms,291 Mbps,37273 kB/s
192.9.158.188,443,2a09:bac5:6447:1232::1d0:b9,US,San Jose,隧道,92 ms,194 Mbps,24883 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,71 ms,298 Mbps,38195 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,99 ms,46 Mbps,5908 kB/s
47.88.93.96,443,47.251.149.54,US,San Jose,隧道,86 ms,3 Mbps,387 kB/s
140.238.212.95,443,140.238.212.95,CH,Marseille,中转,128 ms,45 Mbps,5792 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,57 ms,46 Mbps,6015 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,214 Mbps,27443 kB/s
158.101.212.166,443,2a0b:21c0:100a:1b5:0:712f:2f1d:56db,DE,Frankfurt,隧道,94 ms,114 Mbps,14643 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,84 ms,11 Mbps,1503 kB/s
141.147.40.156,443,2a0b:21c0:100a:1fa:0:36c3:6463:f0f0,DE,Frankfurt,隧道,96 ms,107 Mbps,13721 kB/s
152.70.50.93,443,2a0b:21c0:100a:1b0:0:e98b:6b72:a29c,DE,Paris,隧道,92 ms,111 Mbps,14233 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,6 ms,63 Mbps,8177 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,94 ms,250 Mbps,32051 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,187 ms,84 Mbps,10752 kB/s
144.22.252.124,443,144.22.252.124,BR,S
