中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,32 ms,655 Mbps,83865 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,74 ms,293 Mbps,37580 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,98 ms,296 Mbps,37990 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,66 ms,50 Mbps,6512 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,82 ms,51 Mbps,6605 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,484 Mbps,61952 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,224 Mbps,28774 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,6 ms,68 Mbps,8707 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,72 ms,296 Mbps,37990 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,73 ms,280 Mbps,35942 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,15 ms,50 Mbps,6495 kB/s
141.147.13.236,443,2a0b:21c0:1007:1cb:0:6df4:a964:fcf8,DE,Frankfurt,隧道,90 ms,196 Mbps,25190 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,25 ms,605 Mbps,77516 kB/s
129.146.46.164,443,129.146.46.164,US,268 Mbps,34406 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,82 ms,43 Mbps,5581 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,89 ms,112 Mbps,14336 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,74 ms,264 Mbps,33792 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,96 Mbps,12390 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,74 ms,295 Mbps,37785 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,93 ms,246 Mbps,31539 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,67 ms,296 Mbps,37888 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,70 ms,88 Mbps,11264 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,90 ms,227 Mbps,29081 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,86 ms,248 Mbps,31846 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,73 ms,320 Mbps,40960 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,96 ms,270 Mbps,34611 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,166 Mbps,21299 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,117 ms,256 Mbps,32870 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,191 ms,87 Mbps,11161 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,188 ms,85 Mbps,10956 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,84 ms,264 Mbps,33792 kB/s
144.21.53.157,443,2603:c020:c005:8f7e:e75d:1445:1607:a7f3,GB,London,隧道,77 ms,191 Mbps,24473 kB/s
192.18.128.200,443,2603:c024:c012:de20:522a:c213:b2be:66e4,US,San Jose,隧道,71 ms,47 Mbps,6139 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,112 ms,230 Mbps,29491 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,65 ms,292 Mbps,37478 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,95 ms,47 Mbps,6027 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,148 ms,224 Mbps,28672 kB/s
150.230.112.102,443,2a0b:21c0:100a:1b1:0:9c53:ba80:50e9,DE,Frankfurt,隧道,94 ms,123 Mbps,15769 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,101 ms,41 Mbps,5269 kB/s
129.154.60.48,443,129.154.60.48,KR,Seoul,中转,185 ms,83 Mbps,10649 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,164 ms,47 Mbps,6041 kB/s
130.162.172.74,443,2a0b:21c0:100a:1b0:0:a70b:3a55:3679,DE,Frankfurt,隧道,95 ms,116 Mbps,14950 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,221 Mbps,28364 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,80 ms,239 Mbps,30617 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,67 ms,410 Mbps,52531 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,216 Mbps,27750 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,26 Mbps,3446 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,189 ms,88 Mbps,11264 kB/s
144.22.252.124,443,144.22.252.124,BR,S
