中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,766 Mbps,98099 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,3 ms,1544 Mbps,197632 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,3 ms,794 Mbps,101683 kB/s
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,75 ms,300 Mbps,38502 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,7 ms,203 Mbps,26009 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,368 Mbps,47104 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,15 ms,1312 Mbps,167936 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,84 ms,290 Mbps,37171 kB/s
129.146.7.98,443,2a09:bac5:60ea:183c::26a:b9,US,Los Angeles,隧道,67 ms,56 Mbps,7293 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,10 ms,85 Mbps,10956 kB/s
143.47.182.90,443,2a0b:21c0:1007:ca:0:1c8a:dab5:622a,DE,Frankfurt,隧道,99 ms,256 Mbps,32768 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,235 Mbps,30105 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,260 Mbps,33280 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,93 ms,44 Mbps,5712 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,96 ms,219 Mbps,28057 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,73 ms,245 Mbps,31436 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,46 Mbps,5922 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,93 ms,48 Mbps,6153 kB/s
143.47.176.251,443,2a0b:21c0:1007:cb:0:c9a9:7920:454e,DE,Frankfurt,隧道,105 ms,265 Mbps,33996 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,99 ms,47 Mbps,6064 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,240 Mbps,30822 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,82 ms,265 Mbps,33996 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,46 Mbps,5968 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,88 ms,320 Mbps,40960 kB/s
152.70.56.11,443,2a0b:21c0:100a:1b2:0:56ea:4945:c78c,DE,Frankfurt,隧道,91 ms,248 Mbps,31744 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,90 ms,44 Mbps,5705 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,30 Mbps,3949 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,179 ms,40 Mbps,5222 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,136 Mbps,17510 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,172 ms,123 Mbps,15769 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,37 Mbps,4776 kB/s
131.186.61.103,443,2607:a400:a:6b:0:7fd8:b429:5ef1,US,Los Angeles,隧道,186 ms,131 Mbps,16793 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,202 ms,115 Mbps,14745 kB/s
130.162.144.191,443,2a09:bac5:4733:1482::20b:9f,KR,Seoul,隧道,203 ms,38 Mbps,4864 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,224 ms,36 Mbps,4615 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,220 ms,11 Mbps,1491 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,205 ms,84 Mbps,10854 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,246 ms,2 Mbps,310 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,38 Mbps,4897 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,238 ms,30 Mbps,3850 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,219 ms,77 Mbps,9920 kB/s
47.57.233.126,443,47.254.17.16,US,San Jose,隧道,227 ms,0 Mbps,20 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,249 ms,52 Mbps,6701 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,224 ms,25 Mbps,3260 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,198 ms,35 Mbps,4491 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,241 ms,1 Mbps,222 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,315 ms,0 Mbps,11 kB/s
