中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,21 ms,476 Mbps,60928 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,31 ms,90 Mbps,11571 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,709 Mbps,90828 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,51 ms,245 Mbps,31436 kB/s
91.149.239.122,443,91.149.239.122,US,Los Angeles,中转,65 ms,402 Mbps,51507 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,241 Mbps,30924 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,34 ms,5 Mbps,726 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,9 Mbps,1255 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,242 Mbps,31027 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,79 ms,289 Mbps,37068 kB/s
129.80.123.71,443,2603:c020:4015:a57e:d0c4:7f84:4e62:d43,US,Ashburn,隧道,11 ms,2 Mbps,265 kB/s
35.230.79.26,443,35.212.251.233,US,Seattle,隧道,71 ms,380 Mbps,48742 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,102 ms,216 Mbps,27648 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,289 Mbps,37068 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,9 ms,106 Mbps,13619 kB/s
138.2.141.3,443,2606:f240:f00:2be4:0:aed0:c76a:4d34,US,Frankfurt,隧道,104 ms,217 Mbps,27852 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,15 ms,176 Mbps,22630 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,85 ms,376 Mbps,48230 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,96 ms,228 Mbps,29286 kB/s
35.197.23.75,443,35.212.251.233,US,Seattle,隧道,75 ms,239 Mbps,30617 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,282 Mbps,36147 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,101 ms,32 Mbps,4181 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,100 ms,304 Mbps,38912 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,18 ms,5 Mbps,685 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,103 ms,229 Mbps,29388 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,94 ms,45 Mbps,5788 kB/s
34.82.76.253,443,34.83.158.48,US,Seattle,隧道,91 ms,357 Mbps,45772 kB/s
158.101.207.200,443,2606:f240:f00:dd8d:0:d1a3:238d:bc28,US,Frankfurt,隧道,95 ms,228 Mbps,29286 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,92 ms,27 Mbps,3493 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,178 ms,136 Mbps,17408 kB/s
144.22.252.124,443,144.22.252.124,BR,S
