中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,507 Mbps,64921 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,80 ms,268 Mbps,34406 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,88 ms,227 Mbps,29081 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,232 Mbps,29696 kB/s
141.147.70.224,443,2a0b:21c0:100a:1b3:0:815b:de30:967f,DE,Frankfurt,隧道,94 ms,114 Mbps,14643 kB/s
193.123.57.31,443,98.98.156.34,DE,Frankfurt,隧道,86 ms,127 Mbps,16281 kB/s
192.9.158.188,443,2a09:bac5:6446:1250::1d3:71,US,San Jose,隧道,76 ms,190 Mbps,24371 kB/s
47.253.104.12,443,47.251.149.49,US,San Jose,隧道,74 ms,2 Mbps,320 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,68 ms,49 Mbps,6339 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,62 ms,36 Mbps,4714 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,80 ms,47 Mbps,6037 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,368 Mbps,47104 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,81 ms,231 Mbps,29593 kB/s
141.148.228.133,443,2a0b:21c0:1007:c7:0:fc87:fd5e:3920,DE,Paris,隧道,86 ms,137 Mbps,17612 kB/s
143.47.253.31,443,163.123.193.23,DE,Frankfurt,隧道,90 ms,121 Mbps,15564 kB/s
35.197.23.75,443,35.203.190.52,US,Seattle,隧道,82 ms,334 Mbps,42803 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,89 ms,62 Mbps,7961 kB/s
138.3.254.39,443,138.3.254.39,223 Mbps,28569 kB/s
138.3.254.39,,,隧道,0 ms,null Mbps,null kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,89 ms,37 Mbps,4773 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,95 ms,52 Mbps,6701 kB/s
192.9.138.241,443,192.9.138.241,264 Mbps,33894 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,137 ms,47 Mbps,6050 kB/s
143.47.186.59,443,2a0b:21c0:100a:1b3:0:5eec:15e0:f998,DE,Frankfurt,隧道,93 ms,116 Mbps,14848 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,68 ms,296 Mbps,37990 kB/s
141.147.95.172,443,2606:f240:f00:b2ed:0:721d:ab5:5cdd,US,Paris,隧道,93 ms,132 Mbps,16896 kB/s
144.24.179.125,443,2606:f240:f00:b2ed:0:3fa0:8bd4:ff73,US,Frankfurt,隧道,88 ms,147 Mbps,18841 kB/s
152.67.137.138,443,98.98.166.186,US,Frankfurt,隧道,185 ms,130 Mbps,16691 kB/s
130.162.214.169,443,98.98.166.190,US,Frankfurt,隧道,207 ms,114 Mbps,14643 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,107 ms,128 Mbps,16384 kB/s
141.147.76.25,443,2a0b:21c0:1007:cb:0:95af:f413:893,DE,Frankfurt,隧道,94 ms,136 Mbps,17408 kB/s
141.147.51.225,443,2a0b:21c0:1007:cb:0:5454:9f62:4709,DE,Frankfurt,隧道,101 ms,134 Mbps,17203 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,75 ms,317 Mbps,40652 kB/s
144.21.43.44,443,2a0b:21c0:100a:1b5:0:ea6d:6904:c255,DE,Paris,隧道,87 ms,130 Mbps,16691 kB/s
132.145.66.128,443,2a0b:21c0:1007:1c8:0:e882:c1a2:2cdf,DE,Paris,隧道,89 ms,148 Mbps,19046 kB/s
130.162.178.164,443,2a0b:21c0:100a:1f9:0:ddd9:7ef8:a096,DE,Paris,隧道,102 ms,114 Mbps,14643 kB/s
141.144.198.33,443,2a0b:21c0:100a:1b6:0:3057:6216:bf20,DE,Frankfurt,隧道,88 ms,135 Mbps,17305 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,74 ms,46 Mbps,5974 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,31 ms,552 Mbps,70656 kB/s
152.67.135.116,443,98.98.166.198,US,Frankfurt,隧道,97 ms,120 Mbps,15462 kB/s
141.148.235.118,443,2a0b:21c0:1007:1c7:0:4db1:5ee2:c0a0,DE,Frankfurt,隧道,94 ms,131 Mbps,16793 kB/s
143.47.190.190,443,2a0b:21c0:1007:c8:0:e89b:9326:54f9,DE,Frankfurt,隧道,86 ms,126 Mbps,16179 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,73 ms,41 Mbps,5276 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,197 ms,179 Mbps,22937 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,103 ms,294 Mbps,37683 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,209 Mbps,26828 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,260 Mbps,33382 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,99 ms,48 Mbps,6248 kB/s
35.230.79.26,443,35.203.190.52,US,Seattle,隧道,68 ms,328 Mbps,41984 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,188 ms,84 Mbps,10854 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,56 ms,446 Mbps,57139 kB/s
47.88.93.96,443,47.251.149.50,US,San Jose,隧道,82 ms,3 Mbps,465 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,69 ms,338 Mbps,43315 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,75 ms,49 Mbps,6306 kB/s
192.18.134.231,443,192.18.134.231,US,San Jose,中转,83 ms,248 Mbps,31846 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,87 ms,156 Mbps,19968 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,96 ms,46 Mbps,5952 kB/s
141.144.203.137,443,2a0b:21c0:100a:1f9:0:7fd3:dcf4:a349,DE,Frankfurt,隧道,88 ms,117 Mbps,15052 kB/s
152.70.62.117,443,2a0b:21c0:100a:1b6:0:7264:8c88:49c9,DE,Paris,隧道,101 ms,122 Mbps,15667 kB/s
141.144.255.73,443,2a0b:21c0:100a:1b3:0:d5c5:df26:a7c4,DE,Frankfurt,隧道,87 ms,116 Mbps,14848 kB/s
130.162.191.181,443,2a0b:21c0:100a:1b0:0:1941:4cfd:5290,DE,Frankfurt,隧道,89 ms,107 Mbps,13721 kB/s
152.67.44.30,443,152.67.44.30,BR,S
