中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,636 Mbps,81510 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,94 ms,30 Mbps,3947 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,3 ms,64 Mbps,8193 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,360 Mbps,46182 kB/s
35.230.79.26,443,35.212.219.103,US,Seattle,隧道,68 ms,381 Mbps,48844 kB/s
132.226.211.247,443,2606:f240:f00:6acf:0:7f86:6eb3:8ab,US,Frankfurt,隧道,105 ms,229 Mbps,29388 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,98 ms,257 Mbps,32972 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,285 Mbps,36556 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,99 ms,48 Mbps,6160 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,9 ms,30 Mbps,3955 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,231 Mbps,29593 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,81 ms,309 Mbps,39628 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,79 ms,356 Mbps,45670 kB/s
35.197.23.75,443,35.212.219.103,US,Seattle,隧道,73 ms,257 Mbps,32972 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,94 ms,315 Mbps,40345 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,101 ms,224 Mbps,28774 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,110 ms,42 Mbps,5405 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,16 ms,739 Mbps,94617 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,320 Mbps,40960 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,247 Mbps,31641 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,106 ms,48 Mbps,6206 kB/s
144.24.167.37,443,2606:f240:f00:2be4:0:a701:e50b:2a94,US,Frankfurt,隧道,89 ms,244 Mbps,31232 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,86 ms,167 Mbps,21401 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,76 ms,51 Mbps,6543 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,45 Mbps,5837 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,67 ms,333 Mbps,42700 kB/s
