中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.144.191.4,443,3.144.191.4,US,Columbus,中转,30 ms,592 Mbps,75878 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,42 ms,353 Mbps,45260 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,67 ms,310 Mbps,39731 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,86 ms,48 Mbps,6160 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,97 ms,9 Mbps,1251 kB/s
168.138.90.241,443,168.138.90.241,CA,Montréal,中转,30 ms,41 Mbps,5330 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,78 ms,118 Mbps,15155 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,70 ms,262 Mbps,33587 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,363 Mbps,46489 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,256 Mbps,32768 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,112 ms,231 Mbps,29593 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,47 ms,541 Mbps,69324 kB/s
152.70.61.199,443,2606:f240:f00:46c4:0:5016:a068:62ab,US,Frankfurt,隧道,94 ms,250 Mbps,32051 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,106 ms,67 Mbps,8645 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,83 ms,344 Mbps,44134 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,258 Mbps,33075 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,43 ms,42 Mbps,5406 kB/s
35.197.23.75,443,35.212.201.120,US,Seattle,隧道,85 ms,374 Mbps,47923 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,100 ms,269 Mbps,34508 kB/s
129.146.111.62,443,129.146.111.62,US,Los Angeles,中转,80 ms,324 Mbps,41574 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,85 ms,274 Mbps,35123 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,92 ms,299 Mbps,38297 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,244 Mbps,31232 kB/s
152.70.175.161,443,163.123.193.6,DE,Frankfurt,隧道,117 ms,263 Mbps,33689 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,122 ms,163 Mbps,20889 kB/s
194.36.24.34,443,2a0f:5707:fa21::1,US,San Jose,隧道,126 ms,496 Mbps,63488 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,102 ms,41 Mbps,5337 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,78 ms,312 Mbps,40038 kB/s
35.230.79.26,443,35.212.201.120,US,Seattle,隧道,81 ms,328 Mbps,42086 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,104 ms,40 Mbps,5224 kB/s
144.22.252.124,443,144.22.252.124,BR,S
