中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,10 ms,7 Mbps,967 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,653 Mbps,83660 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,429 Mbps,54988 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,333 Mbps,42700 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,69 ms,350 Mbps,44851 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,228 Mbps,29286 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,68 ms,274 Mbps,35123 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,54 ms,368 Mbps,47104 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,68 ms,316 Mbps,40448 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,69 ms,346 Mbps,44339 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,206 Mbps,26419 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,256 Mbps,32768 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,235 Mbps,30105 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,47 Mbps,6021 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,97 ms,50 Mbps,6453 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,152 ms,132 Mbps,16896 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,42 Mbps,5489 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,166 ms,46 Mbps,5974 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,37 Mbps,4776 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,212 ms,10 Mbps,1332 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,238 ms,39 Mbps,5095 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,246 ms,38 Mbps,4896 kB/s
