中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,243 Mbps,31129 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,12 ms,65 Mbps,8403 kB/s
129.146.46.164,443,129.146.46.164,332 Mbps,42496 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,28 ms,824 Mbps,105472 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,88 ms,387 Mbps,49561 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,507 Mbps,64921 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,74 ms,360 Mbps,46182 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,477 Mbps,61132 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,93 ms,300 Mbps,38502 kB/s
150.230.44.13,443,150.230.44.13,US,San Jose,中转,79 ms,292 Mbps,37478 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,19 ms,13 Mbps,1758 kB/s
35.197.23.75,443,35.212.201.5,US,Seattle,隧道,74 ms,356 Mbps,45670 kB/s
141.144.199.182,443,2a0b:21c0:100a:1b3:0:ec89:1c0c:e10a,DE,Frankfurt,隧道,121 ms,220 Mbps,28262 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,97 ms,208 Mbps,26624 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,91 ms,255 Mbps,32665 kB/s
35.230.79.26,443,35.212.201.5,US,Seattle,隧道,100 ms,384 Mbps,49152 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,103 ms,31 Mbps,4066 kB/s
129.146.209.97,443,129.146.209.97,US,Dallas,中转,53 ms,392 Mbps,50278 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,85 ms,359 Mbps,45977 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,93 ms,252 Mbps,32358 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,82 ms,334 Mbps,42803 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,240 Mbps,30822 kB/s
129.146.16.219,443,129.146.16.219,US,Dallas,中转,60 ms,47 Mbps,6049 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,109 ms,40 Mbps,5158 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,275 Mbps,35225 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,105 ms,250 Mbps,32051 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,176 ms,117 Mbps,15052 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,41 Mbps,5317 kB/s
193.123.37.219,443,2a0b:21c0:100a:1b2:0:8c9e:bd4e:3d0b,DE,Frankfurt,隧道,92 ms,204 Mbps,26112 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,102 ms,44 Mbps,5723 kB/s
192.9.146.103,443,192.9.146.103,US,San Jose,中转,102 ms,284 Mbps,36454 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,100 ms,44 Mbps,5651 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,41 Mbps,5350 kB/s
152.70.155.147,443,152.70.155.147,US,Dallas,中转,92 ms,223 Mbps,28569 kB/s
130.61.201.195,443,130.61.201.195,DE,Frankfurt,中转,127 ms,43 Mbps,5549 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,170 ms,40 Mbps,5152 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,121 ms,82 Mbps,10547 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,232 ms,94 Mbps,12083 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,205 ms,33 Mbps,4294 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,215 ms,120 Mbps,15462 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,226 ms,78 Mbps,10035 kB/s
8.219.119.129,443,8.222.220.238,SG,Singapore,隧道,245 ms,47 Mbps,6106 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,107 ms,47 Mbps,6085 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,211 ms,33 Mbps,4262 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,225 ms,2 Mbps,286 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,232 ms,84 Mbps,10854 kB/s
168.138.149.17,443,168.138.149.17,BR,S
