中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,301 Mbps,38604 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,41 ms,840 Mbps,107520 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1216 Mbps,155648 kB/s
129.153.223.37,443,129.153.223.37,US,Los Angeles,中转,18 ms,848 Mbps,108544 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,56 ms,321 Mbps,41164 kB/s
47.254.17.234,443,47.254.17.234,US,San Jose,中转,24 ms,81 Mbps,10444 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,3 ms,69 Mbps,8881 kB/s
129.146.7.98,443,2a09:bac5:60ef:78::c:377,US,Los Angeles,隧道,18 ms,64 Mbps,8249 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,1 ms,702 Mbps,89907 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,8 ms,832 Mbps,106496 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,4 ms,1392 Mbps,178176 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,68 ms,377 Mbps,48332 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,2 ms,1120 Mbps,143360 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,672 Mbps,86118 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,452 Mbps,57856 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,202 Mbps,25907 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,49 ms,888 Mbps,113664 kB/s
192.9.158.188,443,2a09:bac5:6442:1232::1d0:b7,US,San Jose,隧道,18 ms,259 Mbps,33177 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,101 Mbps,13004 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,82 ms,422 Mbps,54067 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,5 ms,52 Mbps,6675 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,178 ms,105 Mbps,13516 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,56 Mbps,7198 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,130 ms,142 Mbps,18227 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,80 ms,297 Mbps,38092 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,5 ms,188 Mbps,24064 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,150 ms,42 Mbps,5458 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,143 ms,140 Mbps,18022 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,58 ms,350 Mbps,44851 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,106 ms,33 Mbps,4255 kB/s
140.238.23.148,443,140.238.23.148,KR,Seoul,中转,129 ms,19 Mbps,2551 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,161 ms,96 Mbps,12390 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,146 ms,42 Mbps,5423 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,87 ms,295 Mbps,37785 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,160 ms,48 Mbps,6237 kB/s
168.138.212.87,443,168.138.212.87,JP,Tokyo,中转,164 ms,104 Mbps,13312 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,146 ms,132 Mbps,16998 kB/s
130.162.185.199,443,2a0b:21c0:1007:ca:0:4055:369b:22e4,DE,Frankfurt,隧道,254 ms,111 Mbps,14233 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,179 ms,87 Mbps,11161 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,197 ms,106 Mbps,13619 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,116 ms,0 Mbps,55 kB/s
141.147.46.101,443,2a0b:21c0:1007:1c9:0:422b:d351:72eb,DE,Frankfurt,隧道,223 ms,95 Mbps,12185 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,130 ms,124 Mbps,15872 kB/s
150.230.106.97,443,150.230.106.97,JP,Tokyo,中转,184 ms,21 Mbps,2757 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,150 ms,35 Mbps,4574 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,133 ms,13 Mbps,1787 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,165 ms,119 Mbps,15257 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,150 ms,116 Mbps,14950 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,145 ms,108 Mbps,13926 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,238 ms,21 Mbps,2780 kB/s
141.147.65.172,443,209.177.81.218,DE,Frankfurt,隧道,157 ms,78 Mbps,10035 kB/s
155.248.184.2,443,155.248.184.2,JP,Tokyo,中转,156 ms,31 Mbps,4025 kB/s
