中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,236 Mbps,30208 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,64 ms,327 Mbps,41881 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,392 Mbps,50176 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,38 ms,494 Mbps,63283 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,18 ms,64 Mbps,8286 kB/s
129.146.7.98,443,2a09:bac5:60e9:78::c:37f,US,Los Angeles,隧道,64 ms,77 Mbps,9961 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,9 ms,720 Mbps,92262 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,18 ms,2 Mbps,257 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,37 ms,471 Mbps,60313 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,95 ms,229 Mbps,29388 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,73 ms,342 Mbps,43827 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,218 Mbps,27955 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,98 ms,291 Mbps,37273 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,95 ms,46 Mbps,5935 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,75 ms,48 Mbps,6256 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,318 Mbps,40755 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,18 ms,1 Mbps,235 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,103 ms,3 Mbps,431 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,84 ms,244 Mbps,31232 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,107 ms,284 Mbps,36454 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,69 ms,384 Mbps,49254 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,96 ms,273 Mbps,35020 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,42 Mbps,5449 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,97 ms,44 Mbps,5672 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,175 ms,133 Mbps,17100 kB/s
168.138.149.17,443,168.138.149.17,BR,S
