中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,38 ms,566 Mbps,72499 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,52 ms,322 Mbps,41267 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,41 ms,554 Mbps,70963 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,27 ms,816 Mbps,104448 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,7 Mbps,973 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,28 ms,295 Mbps,37785 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,665 Mbps,85196 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,717 Mbps,91852 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,46 ms,472 Mbps,60518 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,42 ms,556 Mbps,71168 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,43 ms,508 Mbps,65024 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,128 ms,44 Mbps,5695 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,208 Mbps,26624 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,149 Mbps,19148 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,131 ms,154 Mbps,19763 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,128 ms,45 Mbps,5799 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,154 ms,186 Mbps,23859 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,166 ms,38 Mbps,4928 kB/s
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,199 ms,27 Mbps,3579 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,141 ms,46 Mbps,5979 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,225 ms,3 Mbps,449 kB/s
