中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,4 ms,1736 Mbps,222208 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,6 ms,1672 Mbps,214016 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,39 ms,15 Mbps,2047 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,5 ms,573 Mbps,73420 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,13 ms,721 Mbps,92364 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,10 ms,1416 Mbps,181248 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,33 ms,69 Mbps,8951 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:344,US,Los Angeles,隧道,28 ms,84 Mbps,10752 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,32 ms,960 Mbps,122880 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,348 Mbps,44646 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,29 ms,1592 Mbps,203776 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,30 ms,40 Mbps,5161 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,695 Mbps,88985 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,294 Mbps,37683 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,26 ms,944 Mbps,120832 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,16 ms,1072 Mbps,137216 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,15 ms,4 Mbps,537 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,73 ms,444 Mbps,56934 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,650 Mbps,83251 kB/s
8.222.155.206,443,8.222.155.206,SG,Singapore,中转,198 ms,28 Mbps,3634 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,173 ms,129 Mbps,16588 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,39 ms,952 Mbps,121856 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,187 ms,105 Mbps,13516 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,76 ms,305 Mbps,39116 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,4 ms,2 Mbps,334 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,219 ms,33 Mbps,4298 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,73 ms,8 Mbps,1056 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,142 ms,92 Mbps,11776 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,173 ms,41 Mbps,5292 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,128 ms,192 Mbps,24576 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,163 ms,111 Mbps,14233 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,157 ms,96 Mbps,12390 kB/s
152.70.88.98,443,2a09:bac5:4751:1482::20b:5e,KR,Seoul,隧道,147 ms,29 Mbps,3738 kB/s
146.56.161.229,443,146.56.161.229,KR,Seoul,中转,148 ms,123 Mbps,15769 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,173 ms,107 Mbps,13721 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,175 ms,121 Mbps,15564 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,183 ms,127 Mbps,16281 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,180 ms,32 Mbps,4110 kB/s
193.123.63.200,443,2a0b:21c0:1007:c8:0:811d:5d72:5665,DE,Frankfurt,隧道,205 ms,110 Mbps,14131 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,187 ms,3 Mbps,444 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,185 ms,120 Mbps,15462 kB/s
129.151.148.35,443,2a09:bac5:16:25a::3c:14,AE,Dubai,隧道,271 ms,25 Mbps,3210 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,136 ms,72 Mbps,9305 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,157 ms,104 Mbps,13414 kB/s
54.203.85.46,443,204.110.220.33,US,,隧道,22 ms,508 Mbps,65126 kB/s
204.110.220.3,443,204.110.220.47,US,,隧道,42 ms,550 Mbps,70451 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,159 ms,9 Mbps,1220 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,199 ms,53 Mbps,6880 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,22 ms,555 Mbps,71065 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,157 ms,15 Mbps,1942 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,207 ms,111 Mbps,14233 kB/s
152.67.44.30,443,152.67.44.30,BR,S
