中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,7 Mbps,917 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,18 ms,772 Mbps,98816 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,250 Mbps,32051 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,71 ms,373 Mbps,47820 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,77 ms,352 Mbps,45056 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,280 Mbps,35840 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,73 ms,379 Mbps,48537 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,61 ms,314 Mbps,40243 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,69 ms,342 Mbps,43827 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,244 Mbps,31334 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,79 ms,359 Mbps,45977 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,90 ms,319 Mbps,40857 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,84 ms,376 Mbps,48128 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,91 ms,270 Mbps,34611 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,49 Mbps,6274 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,47 Mbps,6084 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,42 Mbps,5401 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,143 Mbps,18329 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,38 Mbps,4908 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,20 Mbps,2607 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,225 ms,5 Mbps,664 kB/s
