中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,772 Mbps,98816 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,25 ms,366 Mbps,46899 kB/s
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,40 ms,583 Mbps,74649 kB/s
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,37 ms,656 Mbps,84070 kB/s
129.146.46.164,443,129.146.46.164,US,328 Mbps,41984 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,35 ms,679 Mbps,86937 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,48 ms,6 Mbps,844 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,43 ms,552 Mbps,70758 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,38 ms,657 Mbps,84172 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,135 ms,166 Mbps,21299 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,125 ms,42 Mbps,5498 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,131 ms,154 Mbps,19763 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,136 ms,43 Mbps,5585 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,201 Mbps,25804 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,135 ms,42 Mbps,5498 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,133 ms,176 Mbps,22528 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,39 Mbps,5103 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,196 ms,38 Mbps,4980 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,44 Mbps,5735 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,197 ms,91 Mbps,11673 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,164 ms,106 Mbps,13619 kB/s
