中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,4 Mbps,623 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,799 Mbps,102297 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,341 Mbps,43724 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,374 Mbps,47923 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,276 Mbps,35328 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,280 Mbps,35840 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,326 Mbps,41779 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,65 ms,328 Mbps,42086 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,208 Mbps,26726 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,74 ms,321 Mbps,41164 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,252 Mbps,32358 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,96 ms,48 Mbps,6178 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,44 Mbps,5644 kB/s
143.47.176.251,443,2606:f240:f00:b2ed:0:ad70:1b03:d9b3,US,Munich,隧道,91 ms,259 Mbps,33177 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,44 Mbps,5697 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,179 ms,137 Mbps,17612 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,169 ms,39 Mbps,5118 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,37 Mbps,4768 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,40 Mbps,5143 kB/s
8.219.179.34,443,47.245.114.12,SG,Singapore,隧道,234 ms,49 Mbps,6280 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,23 Mbps,3015 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,250 ms,8 Mbps,1064 kB/s
