中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,741 Mbps,94924 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,6 ms,1 Mbps,147 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,280 Mbps,35840 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,301 Mbps,38604 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,70 ms,347 Mbps,44441 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,73 ms,384 Mbps,49254 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,68 ms,388 Mbps,49664 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,80 ms,374 Mbps,47923 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,69 ms,349 Mbps,44748 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,240 Mbps,30720 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,68 ms,296 Mbps,37990 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,221 Mbps,28364 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,73 ms,361 Mbps,46284 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,44 Mbps,5716 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,279 Mbps,35737 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,189 ms,112 Mbps,14336 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,48 Mbps,6270 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,187 ms,16 Mbps,2137 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,37 Mbps,4789 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,44 Mbps,5722 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,30 Mbps,3911 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,268 ms,2 Mbps,352 kB/s
