中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,692 Mbps,88576 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,376 Mbps,48128 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,3 ms,232 Mbps,29696 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,60 ms,422 Mbps,54067 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,52 ms,928 Mbps,118784 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,19 ms,1688 Mbps,216064 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,3 ms,70 Mbps,9042 kB/s
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,39 ms,952 Mbps,121856 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,78 ms,48 Mbps,6268 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,347 Mbps,44441 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,1552 Mbps,198656 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,23 ms,80 Mbps,10342 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,10 ms,653 Mbps,83660 kB/s
141.147.40.199,443,2a0b:21c0:1007:1c7:0:7c2a:d9fa:165a,DE,Frankfurt,隧道,164 ms,108 Mbps,13926 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,141 ms,1 Mbps,161 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,26 ms,81 Mbps,10444 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,32 ms,944 Mbps,120832 kB/s
150.230.63.93,443,150.230.63.93,,Osaka,中转,0 ms,36 Mbps,4727 kB/s
146.56.106.158,443,2603:c024:11:f6b:5f61:926c:1be0:380,KR,Seoul,隧道,139 ms,20 Mbps,2680 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,136 ms,45 Mbps,5782 kB/s
146.56.151.46,443,2607:a400:a:6c:0:a825:64f6:7a8d,US,Los Angeles,隧道,165 ms,116 Mbps,14950 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,154 ms,48 Mbps,6270 kB/s
141.147.187.233,443,141.147.187.233,JP,Tokyo,中转,157 ms,117 Mbps,15052 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,149 ms,139 Mbps,17817 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,139 ms,46 Mbps,5913 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,182 ms,108 Mbps,13926 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,152 ms,70 Mbps,8999 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,141 ms,44 Mbps,5690 kB/s
150.230.221.148,443,150.230.221.148,JP,Tokyo,中转,166 ms,105 Mbps,13516 kB/s
132.226.23.189,443,107.151.176.202,US,Los Angeles,隧道,177 ms,105 Mbps,13516 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,167 ms,114 Mbps,14643 kB/s
146.56.40.207,443,2607:a400:a:6c:0:1f18:27db:1084,US,Los Angeles,隧道,182 ms,112 Mbps,14336 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,103 Mbps,13209 kB/s
143.47.251.112,443,2a0b:21c0:100a:1f9:0:3a5c:aa7a:49c3,DE,Frankfurt,隧道,168 ms,105 Mbps,13516 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,154 ms,129 Mbps,16588 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,157 ms,184 Mbps,23654 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,192 ms,3 Mbps,406 kB/s
168.138.165.169,443,168.138.165.169,SG,Singapore,中转,195 ms,37 Mbps,4741 kB/s
132.226.233.50,443,107.151.176.166,US,Los Angeles,隧道,149 ms,121 Mbps,15564 kB/s
129.154.208.191,443,2607:a400:a:6b:0:e6d3:49d3:558c,US,Los Angeles,隧道,157 ms,137 Mbps,17612 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,193 ms,108 Mbps,13824 kB/s
144.24.73.232,443,144.24.73.232,KR,Seoul,中转,141 ms,46 Mbps,6008 kB/s
143.47.238.255,443,2606:f240:f00:83a7:0:1172:ea15:750c,US,Frankfurt,隧道,183 ms,120 Mbps,15360 kB/s
158.180.92.59,443,158.180.92.59,KR,Seoul,中转,154 ms,147 Mbps,18841 kB/s
152.70.53.38,443,2a0b:21c0:100a:1b1:0:a9e8:de66:6917,DE,Frankfurt,隧道,180 ms,80 Mbps,10240 kB/s
140.83.61.244,443,140.83.61.244,JP,Osaka,中转,165 ms,42 Mbps,5496 kB/s
8.212.44.95,443,47.76.21.97,HK,Hong Kong,隧道,183 ms,112 Mbps,14336 kB/s
