中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,941 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,668 Mbps,85504 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,278 Mbps,35635 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,66 ms,72 Mbps,9253 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,374 Mbps,47923 kB/s
35.197.23.75,443,35.212.204.241,US,Seattle,隧道,68 ms,398 Mbps,50995 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,402 Mbps,51507 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,54 ms,332 Mbps,42496 kB/s
35.230.79.26,443,35.212.204.241,US,Seattle,隧道,69 ms,319 Mbps,40857 kB/s
34.82.76.253,443,136.118.180.134,US,Seattle,隧道,68 ms,338 Mbps,43315 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,251 Mbps,32153 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,100 ms,14 Mbps,1845 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,47 Mbps,6024 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,43 Mbps,5576 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,164 ms,34 Mbps,4403 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,154 ms,152 Mbps,19456 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,203 ms,33 Mbps,4278 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,1 Mbps,242 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,231 ms,60 Mbps,7791 kB/s
