中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.168.189.228,US,Seattle,隧道,22 ms,976 Mbps,124928 kB/s
129.146.46.164,443,129.146.46.164,US,336 Mbps,43110 kB/s
35.230.79.26,443,35.212.143.193,US,Seattle,隧道,31 ms,759 Mbps,97177 kB/s
129.146.7.98,443,2a09:bac5:60ec:1846::26b:b4,US,Los Angeles,隧道,27 ms,71 Mbps,9117 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,214 Mbps,27443 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,2224 Mbps,284672 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,1 ms,573 Mbps,73420 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,9 ms,848 Mbps,108544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,32 ms,658 Mbps,84275 kB/s
35.197.23.75,443,35.212.143.193,US,Seattle,隧道,22 ms,960 Mbps,122880 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,311 Mbps,39833 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,115 ms,200 Mbps,25702 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,75 ms,286 Mbps,36659 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,71 ms,433 Mbps,55500 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,73 ms,46 Mbps,5949 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,70 ms,44 Mbps,5738 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,137 ms,40 Mbps,5203 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,83 ms,375 Mbps,48025 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,163 ms,163 Mbps,20889 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,111 ms,48 Mbps,6254 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,128 Mbps,16384 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,151 ms,23 Mbps,3033 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,117 ms,49 Mbps,6278 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,121 ms,267 Mbps,34201 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,45 Mbps,5882 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,129 ms,39 Mbps,5053 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,138 ms,148 Mbps,18944 kB/s
130.162.144.191,443,2a09:bac1:3f40::299:3a,KR,Seoul,隧道,133 ms,42 Mbps,5435 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,170 ms,112 Mbps,14336 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,131 ms,47 Mbps,6082 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:114,KR,Seoul,隧道,142 ms,135 Mbps,17305 kB/s
129.154.197.32,443,107.151.176.202,US,Los Angeles,隧道,147 ms,137 Mbps,17612 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,155 ms,174 Mbps,22323 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,112 Mbps,14336 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,181 ms,3 Mbps,390 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,162 ms,40 Mbps,5229 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,42 Mbps,5442 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,113 ms,164 Mbps,20992 kB/s
143.47.176.251,443,2606:f240:f00:83a7:0:2adf:b8c2:720e,US,Frankfurt,隧道,197 ms,99 Mbps,12697 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,189 ms,40 Mbps,5169 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,184 ms,40 Mbps,5179 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,184 ms,39 Mbps,5046 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,191 ms,45 Mbps,5783 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,160 ms,43 Mbps,5540 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,148 ms,6 Mbps,859 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,226 ms,65 Mbps,8371 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,12 Mbps,1575 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,176 ms,3 Mbps,450 kB/s
193.123.80.245,443,193.123.80.245,AE,Frankfurt,中转,255 ms,18 Mbps,2375 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,289 ms,0 Mbps,15 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,149 ms,4 Mbps,599 kB/s
