中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,78 ms,652 Mbps,83558 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,336 Mbps,43008 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,53 ms,437 Mbps,56012 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,556 Mbps,71168 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,73 ms,49 Mbps,6386 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,161 Mbps,20684 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,154 ms,110 Mbps,14131 kB/s
193.122.197.111,443,193.122.197.111,,Ashburn,中转,0 ms,140 Mbps,18022 kB/s
35.197.23.75,443,34.169.14.20,US,Seattle,隧道,39 ms,888 Mbps,113664 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,158 ms,111 Mbps,14233 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,116 Mbps,14950 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,9 ms,2048 Mbps,262144 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,40 ms,743 Mbps,95129 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,64 ms,62 Mbps,7938 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,36 ms,676 Mbps,86630 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,25 ms,19 Mbps,2554 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,68 ms,1016 Mbps,130048 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,22 ms,1712 Mbps,219136 kB/s
129.153.119.97,443,129.153.119.97,US,Los Angeles,中转,64 ms,63 Mbps,8179 kB/s
8.219.0.162,443,8.219.0.162,SG,Singapore,中转,212 ms,71 Mbps,9124 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,3 ms,1664 Mbps,212992 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,39 ms,263 Mbps,33689 kB/s
35.230.79.26,443,34.169.14.20,US,Seattle,隧道,21 ms,904 Mbps,115712 kB/s
34.82.76.253,443,34.145.7.247,US,Seattle,隧道,68 ms,904 Mbps,115712 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,62 ms,362 Mbps,46387 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,222 ms,110 Mbps,14131 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,23 ms,87 Mbps,11161 kB/s
146.56.161.229,443,146.56.161.229,KR,Tokyo,中转,128 ms,128 Mbps,16384 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,259 ms,39 Mbps,5008 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,72 ms,252 Mbps,32256 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,285 ms,106 Mbps,13619 kB/s
47.254.149.141,443,2a0b:21c0:100a:1b3:0:65eb:16b1:5960,DE,Frankfurt,隧道,156 ms,96 Mbps,12390 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,149 ms,21 Mbps,2751 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,25 ms,688 Mbps,88166 kB/s
8.222.204.128,443,8.222.204.128,SG,Singapore,中转,169 ms,95 Mbps,12185 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,80 ms,371 Mbps,47513 kB/s
193.122.110.171,443,193.122.110.171,KR,Tokyo,中转,130 ms,28 Mbps,3646 kB/s
8.219.161.129,443,8.219.161.129,SG,Singapore,中转,168 ms,96 Mbps,12390 kB/s
8.219.222.98,443,8.219.222.98,SG,Singapore,中转,169 ms,83 Mbps,10649 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,159 ms,116 Mbps,14848 kB/s
144.24.165.129,443,98.98.156.6,AE,Frankfurt,隧道,153 ms,113 Mbps,14540 kB/s
129.154.48.56,443,2603:c024:e:6b88:c6b3:3a81:c5dd:f8b5,KR,Tokyo,隧道,130 ms,42 Mbps,5456 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,67 ms,19 Mbps,2540 kB/s
