中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.82.236.30,US,Seattle,隧道,73 ms,302 Mbps,38707 kB/s
129.146.7.98,443,2a09:bac5:60ec:1846::26b:7c,,Los Angeles,隧道,0 ms,68 Mbps,8827 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,67 ms,305 Mbps,39116 kB/s
192.18.148.248,443,192.18.148.248,CA,Toronto,中转,21 ms,61 Mbps,7845 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,571 Mbps,73113 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,85 ms,46 Mbps,5962 kB/s
141.147.4.99,443,2a0b:21c0:100a:1fa:0:9d58:7966:ca66,DE,Frankfurt,隧道,124 ms,119 Mbps,15257 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,25 ms,569 Mbps,72908 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,94 ms,44 Mbps,5682 kB/s
35.197.23.75,443,34.82.236.30,US,Seattle,隧道,67 ms,301 Mbps,38604 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,299 Mbps,38297 kB/s
192.9.138.241,443,192.9.138.241,320 Mbps,40960 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,63 ms,1 Mbps,224 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,12 ms,80 Mbps,10240 kB/s
130.61.23.77,443,130.61.23.77,,colo.txt:Frankfurt,中转,0 ms,133 Mbps,17100 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,66 ms,5 Mbps,716 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,59 ms,51 Mbps,6625 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,85 ms,236 Mbps,30208 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,80 ms,38 Mbps,4963 kB/s
129.80.222.224,443,129.80.222.224,US,Ashburn,中转,51 ms,351 Mbps,44953 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,68 ms,333 Mbps,42700 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,81 ms,45 Mbps,5810 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,212 Mbps,27238 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,84 ms,247 Mbps,31641 kB/s
192.9.158.188,443,2a09:bac5:6442:1232::1d0:ec,US,San Jose,隧道,65 ms,181 Mbps,23244 kB/s
140.238.212.95,443,140.238.212.95,CH,Zurich,中转,98 ms,34 Mbps,4456 kB/s
150.136.87.192,443,150.136.87.192,US,Ashburn,中转,35 ms,82 Mbps,10547 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,67 ms,295 Mbps,37785 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,200 Mbps,25600 kB/s
143.47.229.44,443,2a0b:21c0:1007:cb:0:acfd:e6b8:eaf6,DE,Frankfurt,隧道,96 ms,159 Mbps,20377 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,88 ms,46 Mbps,5980 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,208 ms,27 Mbps,3518 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,64 ms,284 Mbps,36352 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,125 ms,44 Mbps,5747 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,236 Mbps,30310 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,120 ms,159 Mbps,20377 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,280 Mbps,35840 kB/s
