中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,3 ms,1552 Mbps,198656 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,14 ms,799 Mbps,102297 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,3 ms,1168 Mbps,149504 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,11 Mbps,1481 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,230 Mbps,29491 kB/s
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,68 ms,228 Mbps,29184 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,69 ms,332 Mbps,42496 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,86 ms,245 Mbps,31436 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,68 ms,190 Mbps,24371 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,80 ms,339 Mbps,43417 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,85 ms,369 Mbps,47308 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,84 ms,308 Mbps,39424 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,244 Mbps,31232 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,48 Mbps,6242 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,68 ms,236 Mbps,30310 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,280 Mbps,35840 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,79 ms,369 Mbps,47308 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,264 Mbps,33894 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,97 ms,48 Mbps,6184 kB/s
141.144.198.61,443,2a0b:21c0:100a:1fa:0:32de:46b3:6bde,DE,Frankfurt,隧道,90 ms,212 Mbps,27136 kB/s
143.47.178.5,443,2a0b:21c0:100a:1b0:0:84f2:7d7:ca0f,DE,Frankfurt,隧道,108 ms,104 Mbps,13414 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,216 Mbps,27648 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,47 Mbps,6035 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,98 ms,41 Mbps,5357 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,173 ms,109 Mbps,14028 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,37 Mbps,4859 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,168 ms,1 Mbps,229 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,209 ms,28 Mbps,3627 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,207 ms,33 Mbps,4239 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,201 ms,82 Mbps,10547 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,230 ms,36 Mbps,4711 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,238 ms,3 Mbps,498 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,221 ms,2 Mbps,320 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,127 ms,0 Mbps,37 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,204 ms,7 Mbps,946 kB/s
