中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,458 Mbps,58675 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,45 ms,541 Mbps,69324 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,30 ms,558 Mbps,71475 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,433 Mbps,55500 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,90 ms,109 Mbps,14028 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,85 ms,390 Mbps,49971 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,90 ms,301 Mbps,38604 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,72 ms,444 Mbps,56832 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,82 ms,350 Mbps,44851 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,54 ms,75 Mbps,9612 kB/s
158.101.209.150,443,163.123.193.7,DE,Frankfurt,隧道,95 ms,255 Mbps,32665 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::26a:1c,US,Los Angeles,隧道,106 ms,77 Mbps,9924 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,90 ms,397 Mbps,50892 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,82 ms,239 Mbps,30617 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,202 Mbps,25907 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,304 Mbps,39014 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,71 ms,33 Mbps,4294 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,96 ms,42 Mbps,5468 kB/s
129.146.220.190,443,2603:c020:b:c87e:e94d:56e:f44a:60ac,US,Los Angeles,隧道,87 ms,99 Mbps,12697 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,107 ms,108 Mbps,13926 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,62 ms,0 Mbps,65 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,212 Mbps,27136 kB/s
134.65.59.100,443,134.65.59.100,GB,London,中转,84 ms,34 Mbps,4360 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,130 ms,45 Mbps,5884 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,305 Mbps,39116 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,98 ms,227 Mbps,29081 kB/s
34.82.76.253,443,34.19.48.92,US,Seattle,隧道,93 ms,364 Mbps,46592 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,92 ms,311 Mbps,39833 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,50 ms,396 Mbps,50790 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,96 ms,43 Mbps,5623 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,223 ms,87 Mbps,11161 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,22 ms,708 Mbps,90726 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,117 ms,39 Mbps,5036 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,,colo.txt:San Jose,隧道,0 ms,98 Mbps,12595 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,231 Mbps,29593 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,185 ms,72 Mbps,9301 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,87 ms,258 Mbps,33075 kB/s
152.67.44.30,443,152.67.44.30,BR,S
