中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,71 ms,333 Mbps,42700 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:ea,US,Los Angeles,隧道,70 ms,76 Mbps,9784 kB/s
35.197.23.75,443,35.212.231.200,US,Seattle,隧道,81 ms,351 Mbps,44953 kB/s
35.230.79.26,443,35.212.231.200,US,Seattle,隧道,69 ms,338 Mbps,43315 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,22 ms,6 Mbps,877 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,52 ms,752 Mbps,96358 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,15 ms,62 Mbps,7946 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,29 ms,739 Mbps,94617 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,87 ms,349 Mbps,44748 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,69 ms,391 Mbps,50073 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,274 Mbps,35123 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,92 ms,281 Mbps,36044 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,82 ms,246 Mbps,31539 kB/s
130.61.134.32,443,2606:f240:f00:a683:0:1475:4d8b:56a7,US,Frankfurt,隧道,116 ms,224 Mbps,28672 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,82 ms,389 Mbps,49868 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,97 ms,109 Mbps,14028 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,95 ms,303 Mbps,38809 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,92 ms,2 Mbps,257 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,62 ms,734 Mbps,94003 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,238 Mbps,30515 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,17 ms,49 Mbps,6350 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,251 Mbps,32153 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,103 ms,152 Mbps,19558 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,110 ms,49 Mbps,6333 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,84 ms,260 Mbps,33382 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,238 Mbps,30515 kB/s
141.147.68.241,443,2606:f240:f00:6acf:0:50c1:9eb0:9f41,US,Frankfurt,隧道,111 ms,253 Mbps,32460 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,80 ms,282 Mbps,36147 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,8 Mbps,1054 kB/s
158.178.147.110,443,163.123.193.6,DE,Frankfurt,隧道,102 ms,232 Mbps,29798 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,128 ms,145 Mbps,18636 kB/s
130.61.169.24,443,130.61.169.24,DE,Frankfurt,中转,109 ms,220 Mbps,28160 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,104 ms,0 Mbps,15 kB/s
138.3.240.63,443,138.3.240.63,DE,Frankfurt,中转,104 ms,48 Mbps,6218 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,92 ms,45 Mbps,5777 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,97 ms,43 Mbps,5531 kB/s
152.67.251.232,443,152.67.251.232,US,San Jose,中转,101 ms,388 Mbps,49664 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,135 ms,145 Mbps,18636 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,203 ms,75 Mbps,9641 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,240 ms,2 Mbps,280 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,236 ms,30 Mbps,3932 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,216 ms,4 Mbps,520 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,79 ms,260 Mbps,33280 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,93 ms,40 Mbps,5231 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,158 ms,108 Mbps,13824 kB/s
140.238.60.225,443,140.238.60.225,JP,Tokyo,中转,229 ms,64 Mbps,8250 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,221 ms,64 Mbps,8245 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,202 ms,111 Mbps,14233 kB/s
138.2.169.224,443,163.123.193.6,DE,Frankfurt,隧道,94 ms,173 Mbps,22220 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,193 ms,101 Mbps,13004 kB/s
8.219.119.152,443,8.222.236.107,SG,Singapore,隧道,246 ms,58 Mbps,7519 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,226 ms,3 Mbps,442 kB/s
8.219.143.224,443,8.222.220.238,SG,Singapore,隧道,251 ms,58 Mbps,7543 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,252 ms,78 Mbps,9984 kB/s
8.212.48.236,443,47.76.21.103,HK,Hong Kong,隧道,254 ms,74 Mbps,9502 kB/s
146.56.170.1,443,2607:a400:a:16b:0:b96:ec0:8e1b,US,Los Angeles,隧道,237 ms,55 Mbps,7143 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,224 ms,26 Mbps,3418 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,239 ms,27 Mbps,3461 kB/s
130.162.136.170,443,2607:a400:a:6b:0:33d2:4f46:62f3,US,Los Angeles,隧道,206 ms,70 Mbps,8973 kB/s
146.56.149.172,443,2607:a400:a:16b:0:8c74:3314:f7da,US,Los Angeles,隧道,259 ms,65 Mbps,8425 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,207 ms,90 Mbps,11571 kB/s
8.222.152.141,443,47.245.125.52,SG,Singapore,隧道,249 ms,62 Mbps,8007 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:11b,KR,Seoul,隧道,209 ms,87 Mbps,11161 kB/s
8.219.82.140,443,47.236.58.234,SG,Singapore,隧道,245 ms,61 Mbps,7906 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,230 ms,3 Mbps,504 kB/s
