中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.46.188.190,443,2a09:bac5:a5fc:1ed2::312:2b,US,Toronto,隧道,32 ms,130 Mbps,16691 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,72 ms,263 Mbps,33689 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,68 ms,148 Mbps,18944 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,33 ms,568 Mbps,72704 kB/s
35.230.79.26,443,34.169.20.76,US,Seattle,隧道,66 ms,307 Mbps,39321 kB/s
43.153.80.208,443,43.153.80.208,US,316 Mbps,40550 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,74 ms,301 Mbps,38604 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,340 Mbps,43520 kB/s
140.238.158.238,443,140.238.158.238,CA,Toronto,中转,49 ms,52 Mbps,6741 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,60 ms,49 Mbps,6376 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,41 ms,23 Mbps,3036 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,318 Mbps,40755 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,76 ms,289 Mbps,37068 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,8 ms,357 Mbps,45772 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,35 ms,450 Mbps,57651 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,127 ms,95 Mbps,12185 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,64 ms,108 Mbps,13926 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,73 ms,319 Mbps,40857 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,224 Mbps,28774 kB/s
35.197.23.75,443,34.169.20.76,US,Seattle,隧道,72 ms,290 Mbps,37171 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,60 ms,531 Mbps,67993 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,66 ms,314 Mbps,40243 kB/s
192.9.158.188,443,2a09:bac1:7680:1cf0::1d2:a1,US,San Jose,隧道,73 ms,79 Mbps,10137 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,190 ms,91 Mbps,11673 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,13 ms,7 Mbps,915 kB/s
150.230.23.156,443,2a0b:21c0:1007:1c8:0:c047:78c2:cc2a,DE,Frankfurt,隧道,93 ms,148 Mbps,19046 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,214 Mbps,27443 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,63 ms,670 Mbps,85811 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,87 ms,7 Mbps,979 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,152 ms,214 Mbps,27443 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,98 ms,87 Mbps,11161 kB/s
8.211.54.130,443,8.211.54.130,DE,Frankfurt,中转,130 ms,35 Mbps,4577 kB/s
129.146.175.160,443,129.146.175.160,US,Los Angeles,中转,69 ms,284 Mbps,36454 kB/s
144.21.63.163,443,2a0b:21c0:1007:1ca:0:ed3:e40:851f,DE,Frankfurt,隧道,97 ms,190 Mbps,24371 kB/s
193.122.53.69,443,2a0b:21c0:1007:1ca:0:685e:9ceb:b921,DE,Frankfurt,隧道,226 ms,157 Mbps,20172 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,91 ms,238 Mbps,30515 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,309 Mbps,39628 kB/s
34.69.150.180,443,34.69.150.180,US,,中转,35 ms,514 Mbps,65843 kB/s
130.162.162.154,443,2a0b:21c0:1007:cb:0:3ef7:f596:a073,DE,Frankfurt,隧道,93 ms,167 Mbps,21401 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,93 ms,234 Mbps,30003 kB/s
152.67.212.141,443,152.67.212.141,KR,Seoul,中转,186 ms,85 Mbps,10956 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,165 ms,100 Mbps,12902 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,224 ms,2 Mbps,311 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,226 ms,63 Mbps,8187 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,182 ms,39 Mbps,5094 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,41 Mbps,5274 kB/s
64.110.101.31,443,2a09:bac5:4563:174b::252:53,JP,Osaka,隧道,208 ms,38 Mbps,4891 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,188 ms,40 Mbps,5148 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,237 ms,83 Mbps,10649 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,199 ms,46 Mbps,5977 kB/s
193.122.110.171,443,193.122.110.171,KR,Seoul,中转,184 ms,35 Mbps,4588 kB/s
132.226.1.227,443,2603:c021:8001:801:f494:88cb:3117:e10,JP,Tokyo,隧道,230 ms,11 Mbps,1492 kB/s
152.70.248.96,443,2a09:bac5:4750:155::22:10b,KR,Seoul,隧道,184 ms,3 Mbps,389 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,81 ms,234 Mbps,30003 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,205 ms,75 Mbps,9619 kB/s
144.24.80.56,443,2603:c024:8:5677:6f45:947f:3e3a:1eb8,KR,Seoul,隧道,186 ms,88 Mbps,11366 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,234 ms,0 Mbps,35 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,215 ms,4 Mbps,529 kB/s
129.159.22.4,443,129.159.22.4,IN,Chennai,中转,213 ms,29 Mbps,3837 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,230 ms,0 Mbps,5 kB/s
44.230.218.23,443,52.35.136.129,US,,隧道,90 ms,228 Mbps,29286 kB/s
103.137.63.2,443,122.118.145.159,TW,,隧道,191 ms,18 Mbps,2340 kB/s
3.66.115.225,443,3.68.128.205,DE,,隧道,95 ms,216 Mbps,27750 kB/s
124.156.202.172,443,124.156.202.172,SG,,中转,227 ms,59 Mbps,7607 kB/s
3.67.232.136,443,3.68.128.205,DE,,隧道,112 ms,207 Mbps,26521 kB/s
54.203.85.46,443,204.110.220.92,US,,隧道,81 ms,219 Mbps,28057 kB/s
43.204.146.16,443,43.204.146.16,IN,,中转,202 ms,57 Mbps,7308 kB/s
3.127.55.133,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,94 ms,197 Mbps,25292 kB/s
3.138.59.154,443,3.130.64.226,US,,隧道,42 ms,724 Mbps,92774 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,79 ms,260 Mbps,33382 kB/s
18.192.93.64,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,239 Mbps,30617 kB/s
18.191.122.211,443,3.130.64.226,US,,隧道,58 ms,690 Mbps,88371 kB/s
18.185.254.189,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,94 ms,210 Mbps,26931 kB/s
35.157.240.237,443,3.68.128.205,DE,,隧道,126 ms,220 Mbps,28262 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,124 ms,226 Mbps,28979 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::1bd:e6,US,Los Angeles,隧道,60 ms,43 Mbps,5558 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,65 ms,48 Mbps,6148 kB/s
8.209.217.106,443,8.209.217.106,JP,Tokyo,中转,167 ms,28 Mbps,3661 kB/s
18.156.209.101,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,93 ms,203 Mbps,26009 kB/s
141.144.207.72,443,2a0b:21c0:100a:1f9:0:7327:ee3e:f22f,DE,Frankfurt,隧道,89 ms,120 Mbps,15462 kB/s
18.159.105.97,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,90 ms,203 Mbps,26009 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,83 ms,41 Mbps,5264 kB/s
152.70.119.237,443,104.28.201.73,US,San Jose,隧道,118 ms,42 Mbps,5472 kB/s
129.153.126.67,443,2a09:bac5:60ef:78::c:38b,US,Los Angeles,隧道,64 ms,42 Mbps,5391 kB/s
152.67.78.184,443,152.67.78.184,CH,Zurich,中转,130 ms,47 Mbps,6107 kB/s
143.47.242.195,443,143.47.242.195,GB,London,中转,80 ms,48 Mbps,6176 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,84 ms,211 Mbps,27033 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,29 ms,71 Mbps,9095 kB/s
168.138.66.11,443,168.138.66.11,CA,Montréal,中转,20 ms,64 Mbps,8263 kB/s
158.180.65.13,443,158.180.65.13,KR,Seoul,中转,185 ms,39 Mbps,5063 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,86 ms,236 Mbps,30310 kB/s
158.101.175.51,443,158.101.175.51,DE,Frankfurt,中转,209 ms,45 Mbps,5776 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,73 ms,298 Mbps,38195 kB/s
129.154.207.203,443,2a09:bac1:3f00:90::22:10e,KR,Seoul,隧道,188 ms,84 Mbps,10752 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,73 ms,284 Mbps,36352 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,110 ms,224 Mbps,28774 kB/s
152.67.222.167,443,152.67.222.167,KR,Seoul,中转,185 ms,37 Mbps,4846 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,219 ms,36 Mbps,4615 kB/s
141.147.178.154,443,141.147.178.154,JP,Tokyo,中转,218 ms,38 Mbps,4978 kB/s
129.151.148.35,443,2a09:bac1:200:8::3c:16,AE,Dubai,隧道,192 ms,35 Mbps,4572 kB/s
140.238.195.98,443,140.238.195.98,AU,Sydney,中转,202 ms,35 Mbps,4574 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,207 ms,70 Mbps,9003 kB/s
8.213.137.24,443,8.213.137.24,SG,,中转,183 ms,90 Mbps,11571 kB/s
8.222.67.79,443,8.221.33.171,US,Ashburn,隧道,161 ms,103 Mbps,13209 kB/s
144.24.243.207,443,144.24.243.207,CH,,中转,100 ms,69 Mbps,8832 kB/s
129.146.47.72,443,129.146.47.72,US,Los Angeles,中转,75 ms,44 Mbps,5669 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,215 ms,37 Mbps,4795 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,70 ms,67 Mbps,8679 kB/s
103.137.63.3,443,61.224.101.74,TW,,隧道,191 ms,23 Mbps,2986 kB/s
204.110.220.3,443,204.110.220.206,US,,隧道,81 ms,219 Mbps,28057 kB/s
129.159.241.172,443,129.159.241.172,DE,,中转,88 ms,46 Mbps,5931 kB/s
193.123.69.77,443,193.123.69.77,AE,,中转,190 ms,37 Mbps,4741 kB/s
