中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,1696 Mbps,217088 kB/s
35.197.23.75,443,35.212.219.103,US,Seattle,隧道,25 ms,944 Mbps,120832 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,73 ms,1 Mbps,187 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,11 ms,872 Mbps,111616 kB/s
35.230.79.26,443,35.212.219.103,US,Seattle,隧道,23 ms,684 Mbps,87552 kB/s
129.146.46.164,443,129.146.46.164,330 Mbps,42291 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,9 ms,681 Mbps,87244 kB/s
129.146.7.98,443,2a09:bac1:76e0:e18::c:3a3,US,Los Angeles,隧道,31 ms,112 Mbps,14438 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,672 Mbps,86118 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,32 ms,1000 Mbps,128000 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,37 ms,840 Mbps,107520 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,254 Mbps,32563 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,30 ms,185 Mbps,23756 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,97 Mbps,12492 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,185 ms,104 Mbps,13414 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,150 ms,155 Mbps,19865 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,59 Mbps,7605 kB/s
130.162.175.136,443,2a0b:21c0:1007:c7:0:a91d:40f5:a0d4,DE,Frankfurt,隧道,161 ms,106 Mbps,13619 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,160 ms,2 Mbps,334 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,173 ms,3 Mbps,396 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,173 ms,29 Mbps,3787 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,107 ms,2 Mbps,317 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,173 ms,110 Mbps,14131 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,137 ms,101 Mbps,13004 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,170 ms,158 Mbps,20275 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,153 ms,0 Mbps,114 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,176 ms,12 Mbps,1598 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,133 ms,143 Mbps,18329 kB/s
130.162.144.191,443,2a09:bac5:4731:1482::20b:8b,KR,Seoul,隧道,159 ms,46 Mbps,5889 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,173 ms,38 Mbps,4932 kB/s
146.56.176.143,443,146.56.176.143,KR,Seoul,中转,138 ms,47 Mbps,6091 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,161 ms,36 Mbps,4715 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,168 ms,157 Mbps,20172 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,185 ms,41 Mbps,5339 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,154 ms,38 Mbps,4864 kB/s
193.123.38.223,443,2a0b:21c0:1007:cb:0:744b:329f:de05,DE,Frankfurt,隧道,162 ms,108 Mbps,13926 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,166 ms,4 Mbps,517 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,14 Mbps,1908 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,164 ms,40 Mbps,5143 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,174 ms,43 Mbps,5553 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,160 ms,15 Mbps,1956 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,173 ms,0 Mbps,110 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,190 ms,41 Mbps,5318 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,228 ms,58 Mbps,7516 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,163 ms,18 Mbps,2431 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,147 ms,5 Mbps,666 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,131 ms,0 Mbps,60 kB/s
47.57.233.126,443,47.88.10.133,US,San Jose,隧道,181 ms,0 Mbps,12 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,25 Mbps,3306 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,74 ms,220 Mbps,28262 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,264 ms,13 Mbps,1778 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,1185 ms,21 Mbps,2768 kB/s
