中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,30 ms,57 Mbps,7360 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,6 ms,60 Mbps,7788 kB/s
152.67.233.64,443,2603:c024:c004:dd3f:333e:3245:d0f3:9f67,US,San Jose,隧道,36 ms,530 Mbps,67891 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,18 ms,1856 Mbps,237568 kB/s
150.136.241.40,443,150.136.241.40,US,Ashburn,中转,76 ms,252 Mbps,32358 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::c:367,US,Los Angeles,隧道,18 ms,86 Mbps,11059 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,32 ms,1632 Mbps,208896 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,66 ms,744 Mbps,95232 kB/s
107.172.98.6,443,2001:470:c:30a::2,US,Los Angeles,隧道,27 ms,655 Mbps,83865 kB/s
35.230.79.26,443,34.168.165.202,US,Seattle,隧道,23 ms,880 Mbps,112640 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,24 ms,1568 Mbps,200704 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,26 ms,637 Mbps,81612 kB/s
198.46.193.167,443,198.46.193.167,US,Dallas,中转,39 ms,507 Mbps,64921 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,540 Mbps,69120 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,32 ms,1392 Mbps,178176 kB/s
34.82.76.253,443,34.127.109.144,US,Seattle,隧道,25 ms,800 Mbps,102400 kB/s
35.197.23.75,443,34.168.165.202,US,Seattle,隧道,69 ms,676 Mbps,86630 kB/s
170.106.35.96,443,170.106.35.96,US,Ashburn,中转,67 ms,20 Mbps,2637 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,60 ms,74 Mbps,9529 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,201 Mbps,25804 kB/s
193.122.197.111,443,193.122.197.111,US,Ashburn,中转,73 ms,269 Mbps,34508 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,161 ms,43 Mbps,5578 kB/s
129.146.240.62,443,129.146.240.62,US,Los Angeles,中转,110 ms,455 Mbps,58265 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,153 ms,38 Mbps,4918 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,153 ms,126 Mbps,16179 kB/s
64.110.103.69,443,64.110.103.69,JP,Osaka,中转,155 ms,41 Mbps,5343 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,81 ms,253 Mbps,32460 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,186 ms,379 Mbps,48537 kB/s
8.222.193.65,443,8.222.193.65,SG,Singapore,中转,168 ms,81 Mbps,10444 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,96 Mbps,12390 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,153 ms,115 Mbps,14745 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,132 Mbps,16896 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,191 ms,121 Mbps,15564 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,163 ms,115 Mbps,14745 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,157 ms,113 Mbps,14540 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,157 ms,88 Mbps,11264 kB/s
129.146.248.140,443,129.146.248.140,US,Los Angeles,中转,109 ms,276 Mbps,35430 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,76 ms,284 Mbps,36352 kB/s
89.168.118.76,443,89.168.118.76,DE,Frankfurt,中转,159 ms,39 Mbps,5034 kB/s
150.230.6.108,443,150.230.6.108,JP,Osaka,中转,150 ms,112 Mbps,14438 kB/s
8.219.201.245,443,8.219.201.245,SG,Singapore,中转,169 ms,83 Mbps,10649 kB/s
47.236.130.95,443,47.236.130.95,SG,Singapore,中转,168 ms,71 Mbps,9145 kB/s
8.219.67.133,443,8.219.67.133,SG,Singapore,中转,172 ms,65 Mbps,8443 kB/s
8.219.111.175,443,8.219.111.175,SG,Singapore,中转,169 ms,62 Mbps,8061 kB/s
8.222.222.64,443,8.222.222.64,SG,Singapore,中转,170 ms,89 Mbps,11468 kB/s
8.218.148.106,443,8.218.148.106,HK,,中转,149 ms,0 Mbps,10 kB/s
152.70.52.215,443,152.70.52.215,NL,Amsterdam,中转,150 ms,103 Mbps,13209 kB/s
8.219.164.237,443,8.219.164.237,SG,Singapore,中转,168 ms,59 Mbps,7553 kB/s
8.219.66.156,443,8.219.66.156,SG,Tokyo,中转,169 ms,71 Mbps,9132 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,144 ms,38 Mbps,4919 kB/s
8.219.210.64,443,8.219.210.64,SG,Singapore,中转,168 ms,66 Mbps,8564 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,176 ms,2 Mbps,346 kB/s
141.147.75.193,443,2606:f240:f00:83a7:0:130c:665a:f4fe,US,Frankfurt,隧道,153 ms,118 Mbps,15155 kB/s
144.24.85.158,443,144.24.85.158,KR,Seoul,中转,131 ms,71 Mbps,9148 kB/s
8.210.118.122,443,8.210.118.122,HK,Hong Kong,中转,264 ms,46 Mbps,5914 kB/s
152.70.234.188,443,152.70.234.188,KR,Tokyo,中转,129 ms,5 Mbps,652 kB/s
8.219.50.180,443,8.219.50.180,SG,Singapore,中转,244 ms,94 Mbps,12083 kB/s
8.219.5.10,443,8.219.5.10,SG,Singapore,中转,168 ms,94 Mbps,12083 kB/s
132.226.7.217,443,132.226.7.217,JP,Tokyo,中转,175 ms,43 Mbps,5580 kB/s
141.147.97.37,443,141.147.97.37,GB,London,中转,141 ms,133 Mbps,17100 kB/s
8.219.124.227,443,8.219.124.227,SG,Singapore,中转,170 ms,67 Mbps,8653 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,254 ms,27 Mbps,3578 kB/s
8.219.78.1,443,8.219.78.1,SG,Singapore,中转,173 ms,78 Mbps,10035 kB/s
8.219.114.201,443,8.219.114.201,SG,Singapore,中转,172 ms,108 Mbps,13926 kB/s
129.154.50.220,443,129.154.50.220,KR,San Jose,中转,136 ms,116 Mbps,14950 kB/s
138.2.99.97,443,138.2.99.97,SG,Singapore,中转,183 ms,81 Mbps,10444 kB/s
141.147.99.224,443,2606:f240:f00:2be4:0:bfe5:311c:37f,US,Frankfurt,隧道,156 ms,96 Mbps,12390 kB/s
8.219.51.211,443,8.219.51.211,SG,Singapore,中转,170 ms,72 Mbps,9318 kB/s
103.137.63.3,443,61.224.118.80,TW,,隧道,354 ms,122 Mbps,15667 kB/s
44.224.24.91,443,44.224.24.91,US,,中转,70 ms,624 Mbps,79872 kB/s
54.203.85.46,443,204.110.220.7,US,,隧道,53 ms,676 Mbps,86528 kB/s
204.110.220.3,443,204.110.220.67,US,,隧道,50 ms,556 Mbps,71168 kB/s
44.230.218.23,443,54.212.217.183,US,,隧道,36 ms,455 Mbps,58265 kB/s
8.219.240.160,443,8.219.240.160,SG,Singapore,中转,1177 ms,10 Mbps,1367 kB/s
18.236.13.188,443,204.110.220.101,US,,隧道,50 ms,668 Mbps,85606 kB/s
18.191.122.211,443,3.130.94.216,US,,隧道,79 ms,8 Mbps,1028 kB/s
3.68.62.122,443,2a05:d014:ed:9600:f52b:ab01:6bb:bc9d,DE,,隧道,184 ms,108 Mbps,13824 kB/s
3.138.59.154,443,3.130.94.216,US,,隧道,78 ms,208 Mbps,26726 kB/s
18.130.168.34,443,18.130.168.34,GB,,中转,145 ms,125 Mbps,16076 kB/s
141.145.199.188,443,2603:c027:c002:9a00:b670:5cb3:e47d:8c20,FR,,隧道,151 ms,122 Mbps,15667 kB/s
