中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,384 Mbps,49254 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,260 Mbps,33382 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,410 Mbps,52531 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,66 ms,338 Mbps,43315 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,52 ms,47 Mbps,6065 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,107 ms,94 Mbps,12083 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1024 Mbps,131072 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,52 ms,420 Mbps,53862 kB/s
192.9.138.241,443,192.9.138.241,,San Jose,中转,0 ms,416 Mbps,53350 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,204 Mbps,26214 kB/s
35.230.79.26,443,35.203.190.52,US,Seattle,隧道,54 ms,440 Mbps,56422 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,419 Mbps,53657 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,51 ms,46 Mbps,5941 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,85 ms,729 Mbps,93388 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,65 ms,38 Mbps,4899 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,61 ms,47 Mbps,6130 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,201 Mbps,25804 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,140 ms,177 Mbps,22732 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,17 ms,384 Mbps,49152 kB/s
35.197.23.75,443,35.203.190.52,US,Seattle,隧道,68 ms,475 Mbps,60825 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,US,San Jose,隧道,57 ms,424 Mbps,54374 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,70 ms,269 Mbps,34508 kB/s
132.226.31.178,443,2a09:bac1:76c0:e18::1bd:d7,US,Los Angeles,隧道,51 ms,43 Mbps,5624 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,389 Mbps,49868 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,68 ms,51 Mbps,6575 kB/s
129.151.244.9,443,129.151.244.9,FR,Marseille,中转,111 ms,193 Mbps,24780 kB/s
130.61.170.78,443,130.61.170.78,DE,Frankfurt,中转,107 ms,95 Mbps,12185 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,405 Mbps,51916 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,68 ms,430 Mbps,55091 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,116 ms,43 Mbps,5534 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,79 ms,41 Mbps,5276 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,112 ms,160 Mbps,20480 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,108 ms,45 Mbps,5886 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,100 ms,184 Mbps,23552 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,137 ms,46 Mbps,5973 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,128 ms,172 Mbps,22016 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,170 ms,32 Mbps,4194 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,157 ms,45 Mbps,5865 kB/s
141.148.229.106,443,141.148.229.106,NL,Amsterdam,中转,100 ms,46 Mbps,5954 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,117 ms,469 Mbps,60108 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,205 Mbps,26316 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,106 ms,55 Mbps,7061 kB/s
8.210.92.27,443,8.210.92.27,HK,Hong Kong,中转,185 ms,0 Mbps,35 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,100 ms,50 Mbps,6428 kB/s
144.22.252.124,443,144.22.252.124,BR,S
