中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,677 Mbps,86732 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,177 Mbps,22732 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,54 ms,424 Mbps,54272 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,19 ms,508 Mbps,65126 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,50 ms,424 Mbps,54272 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,94 ms,439 Mbps,56217 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,91 ms,347 Mbps,44441 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,101 ms,205 Mbps,26316 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,394 Mbps,50483 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,101 ms,204 Mbps,26112 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,51 ms,444 Mbps,56934 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,52 ms,113 Mbps,14540 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,55 ms,0 Mbps,67 kB/s
158.178.147.110,443,2a0b:21c0:1007:c9:0:a75b:7b17:69cb,DE,Frankfurt,隧道,108 ms,130 Mbps,16691 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,52 ms,439 Mbps,56217 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,61 ms,421 Mbps,53964 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,348 Mbps,44544 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,49 ms,400 Mbps,51200 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,88 ms,544 Mbps,69734 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,109 ms,45 Mbps,5781 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,51 ms,448 Mbps,57446 kB/s
192.18.159.129,443,192.18.159.129,CA,Toronto,中转,15 ms,16 Mbps,2072 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,170 ms,92 Mbps,11878 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,22 ms,396 Mbps,50688 kB/s
152.67.131.41,443,2a0b:21c0:1007:c8:0:ff54:f64b:7e51,DE,Frankfurt,隧道,109 ms,99 Mbps,12697 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,53 ms,48 Mbps,6203 kB/s
47.88.93.96,443,47.251.149.53,US,San Jose,隧道,56 ms,1 Mbps,215 kB/s
130.162.250.180,443,2603:c020:8014:a8ee:cad4:eb37:5749:cafa,DE,Frankfurt,隧道,109 ms,76 Mbps,9743 kB/s
