中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,856 Mbps,109568 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,7 ms,1824 Mbps,233472 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,26 ms,832 Mbps,106496 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,2272 Mbps,290816 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,10 ms,1528 Mbps,195584 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,673 Mbps,86220 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,365 Mbps,46796 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,63 ms,4 Mbps,599 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,220 Mbps,28262 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,44 Mbps,5718 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,150 ms,118 Mbps,15155 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,22 Mbps,2837 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,42 Mbps,5428 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,40 Mbps,5151 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,164 ms,106 Mbps,13619 kB/s
150.230.107.89,443,2602:ffe4:407:20d9:0:436f:8bf8:ddad,SG,Singapore,隧道,180 ms,105 Mbps,13516 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,162 ms,157 Mbps,20172 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,182 ms,10 Mbps,1399 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,179 ms,36 Mbps,4656 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,155 ms,41 Mbps,5300 kB/s
