中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,2a09:bac5:60ec:78::c:3a7,US,Los Angeles,隧道,25 ms,83 Mbps,10649 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,7 ms,674 Mbps,86323 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,21 ms,780 Mbps,99942 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,808 Mbps,103424 kB/s
129.146.46.164,443,129.146.46.164,US,289 Mbps,37068 kB/s
35.197.23.75,443,35.212.199.151,US,Seattle,隧道,35 ms,75 Mbps,9641 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,25 ms,601 Mbps,77004 kB/s
150.230.44.13,443,150.230.44.13,US,Denver,中转,15 ms,365 Mbps,46796 kB/s
35.230.79.26,443,35.212.199.151,US,Seattle,隧道,49 ms,1000 Mbps,128000 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,25 ms,55 Mbps,7142 kB/s
192.9.139.160,443,192.9.139.160,US,Los Angeles,中转,26 ms,872 Mbps,111616 kB/s
129.146.209.97,443,129.146.209.97,US,Dallas,中转,22 ms,425 Mbps,54476 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,70 ms,11 Mbps,1512 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,238 Mbps,30515 kB/s
192.18.130.65,443,192.18.130.65,US,Los Angeles,中转,18 ms,628 Mbps,80384 kB/s
192.9.146.103,443,192.9.146.103,US,Dallas,中转,2 ms,581 Mbps,74444 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,82 ms,128 Mbps,16384 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,34 ms,290 Mbps,37171 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,79 ms,45 Mbps,5762 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,158 ms,128 Mbps,16384 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,72 ms,420 Mbps,53862 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,173 ms,106 Mbps,13619 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,175 ms,3 Mbps,421 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,170 ms,36 Mbps,4733 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,183 ms,101 Mbps,13004 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,158 ms,106 Mbps,13619 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:109,KR,Seoul,隧道,162 ms,142 Mbps,18227 kB/s
47.90.141.204,443,91.149.239.64,US,Los Angeles,隧道,68 ms,33 Mbps,4303 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,160 Mbps,20582 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,165 ms,24 Mbps,3072 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,90 ms,47 Mbps,6074 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,170 ms,4 Mbps,561 kB/s
130.162.231.167,443,2a0b:21c0:100a:1b0:0:27a1:85ae:26f,DE,Frankfurt,隧道,180 ms,96 Mbps,12390 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,172 ms,128 Mbps,16486 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,San Jose,隧道,126 ms,169 Mbps,21708 kB/s
144.24.167.37,443,2a0b:21c0:1007:1cb:0:410b:d323:318f,DE,Frankfurt,隧道,178 ms,98 Mbps,12595 kB/s
129.151.204.91,443,129.151.204.91,SE,Stockholm,中转,161 ms,70 Mbps,9056 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,163 ms,103 Mbps,13209 kB/s
168.138.149.17,443,168.138.149.17,BR,S
