中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,347 Mbps,44441 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,63 ms,43 Mbps,5531 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,14 Mbps,1839 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,503 Mbps,64409 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,308 Mbps,39424 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,17 ms,984 Mbps,125952 kB/s
129.146.7.98,443,2a09:bac1:76c0:e18::1bd:b1,US,Los Angeles,隧道,17 ms,67 Mbps,8633 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,526 Mbps,67379 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,23 ms,124 Mbps,15974 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,25 ms,1072 Mbps,137216 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,49 ms,648 Mbps,83046 kB/s
35.197.23.75,443,35.233.216.70,US,Seattle,隧道,41 ms,544 Mbps,69632 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,35 ms,792 Mbps,101478 kB/s
155.248.202.141,443,155.248.202.141,US,San Jose,中转,26 ms,24 Mbps,3136 kB/s
150.230.42.80,443,104.28.201.73,US,San Jose,隧道,36 ms,256 Mbps,32870 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,59 ms,344 Mbps,44032 kB/s
35.230.79.26,443,35.233.216.70,US,Seattle,隧道,39 ms,570 Mbps,73011 kB/s
34.82.76.253,443,35.233.242.94,US,Seattle,隧道,36 ms,556 Mbps,71270 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,134 ms,140 Mbps,17920 kB/s
129.159.37.229,443,129.159.37.229,US,San Jose,中转,18 ms,64 Mbps,8235 kB/s
18.216.55.100,443,18.216.55.100,US,Ashburn,中转,65 ms,368 Mbps,47104 kB/s
47.251.108.178,443,47.251.108.178,US,San Jose,中转,34 ms,10 Mbps,1398 kB/s
152.67.231.219,443,152.67.231.219,US,San Jose,中转,48 ms,32 Mbps,4181 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,145 ms,124 Mbps,15974 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,170 Mbps,21811 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,41 ms,58 Mbps,7427 kB/s
158.101.24.17,443,158.101.24.17,US,Los Angeles,中转,79 ms,70 Mbps,9027 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,117 Mbps,15052 kB/s
131.186.28.236,443,131.186.28.236,KR,Seoul,中转,143 ms,37 Mbps,4851 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,188 ms,116 Mbps,14848 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,81 ms,165 Mbps,21196 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,57 ms,407 Mbps,52121 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,136 ms,42 Mbps,5432 kB/s
158.178.241.153,443,2603:c024:4511:c812:70ed:8a07:95f6:cf74,SG,Singapore,隧道,178 ms,92 Mbps,11878 kB/s
168.138.201.0,443,168.138.201.0,JP,Tokyo,中转,173 ms,23 Mbps,3018 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,54 ms,434 Mbps,55603 kB/s
129.146.251.53,443,2603:c020:d:2b01:cdfa:999a:db14:e7e8,US,Los Angeles,隧道,201 ms,952 Mbps,121856 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,149 ms,131 Mbps,16793 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,73 ms,104 Mbps,13414 kB/s
152.67.44.30,443,152.67.44.30,BR,S
