中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.152.202,US,Seattle,隧道,82 ms,394 Mbps,50483 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,315 Mbps,40345 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,241 Mbps,30924 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,10 ms,70 Mbps,9065 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,87 ms,367 Mbps,47001 kB/s
168.138.90.241,443,168.138.90.241,CA,Toronto,中转,32 ms,32 Mbps,4188 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,75 ms,252 Mbps,32358 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,98 ms,43 Mbps,5621 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,21 ms,555 Mbps,71065 kB/s
35.230.79.26,443,35.212.152.202,US,Seattle,隧道,78 ms,394 Mbps,50483 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,295 Mbps,37785 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,31 ms,591 Mbps,75673 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,6 Mbps,794 kB/s
144.22.252.124,443,144.22.252.124,BR,S
