中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,17 ms,6 Mbps,826 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,708 Mbps,90726 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,60 ms,239 Mbps,30617 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,47 ms,447 Mbps,57241 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,48 ms,493 Mbps,63180 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,428 Mbps,54886 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,51 ms,367 Mbps,47001 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,52 ms,347 Mbps,44441 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,480 Mbps,61542 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,225 Mbps,28876 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,189 Mbps,24268 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,46 Mbps,5939 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,140 ms,41 Mbps,5260 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,179 Mbps,22937 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,153 ms,39 Mbps,5040 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,151 ms,144 Mbps,18534 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,158 ms,42 Mbps,5464 kB/s
143.47.176.251,443,163.123.193.4,DE,Munich,隧道,113 ms,160 Mbps,20582 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,121 ms,46 Mbps,5896 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,43 Mbps,5613 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,227 ms,10 Mbps,1360 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,231 ms,22 Mbps,2877 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,235 ms,64 Mbps,8196 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,197 ms,76 Mbps,9758 kB/s
