中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,185 ms,29 Mbps,3816 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,89 ms,44 Mbps,5708 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,82 ms,263 Mbps,33689 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,69 ms,336 Mbps,43008 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,30 ms,559 Mbps,71577 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,68 ms,308 Mbps,39424 kB/s
129.80.116.250,443,2603:c020:4008:16ca:19e9:40f5:b8a0:c008,US,Ashburn,隧道,36 ms,912 Mbps,116736 kB/s
132.226.31.178,443,2a09:bac5:60ef:183c::26a:63,US,Los Angeles,隧道,60 ms,4 Mbps,541 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,194 ms,69 Mbps,8853 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,431 Mbps,55193 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,73 ms,320 Mbps,41062 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,67 ms,344 Mbps,44032 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,138 ms,247 Mbps,31641 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,90 ms,228 Mbps,29286 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,196 ms,96 Mbps,12288 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,75 ms,92 Mbps,11878 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,142 ms,928 Mbps,118784 kB/s
141.147.72.109,443,2606:f240:f00:eaf1:0:3e48:6a47:424d,US,Frankfurt,隧道,92 ms,113 Mbps,14540 kB/s
193.122.14.203,443,2606:f240:f00:46c4:0:b7e9:d683:ece1,US,Frankfurt,隧道,89 ms,109 Mbps,14028 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,135 ms,267 Mbps,34201 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,66 ms,271 Mbps,34713 kB/s
129.146.7.98,443,2a09:bac1:7680:e18::c:37e,US,Los Angeles,隧道,91 ms,1 Mbps,210 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,79 ms,332 Mbps,42598 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,86 ms,41 Mbps,5291 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,18 ms,763 Mbps,97689 kB/s
152.70.117.174,443,152.70.117.174,US,San Jose,中转,85 ms,308 Mbps,39526 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,105 Mbps,13516 kB/s
130.61.23.77,443,130.61.23.77,DE,Frankfurt,中转,89 ms,192 Mbps,24678 kB/s
47.88.93.96,443,47.251.149.53,US,San Jose,隧道,83 ms,2 Mbps,377 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,88 ms,46 Mbps,5941 kB/s
198.23.236.101,443,198.23.236.101,US,San Jose,中转,68 ms,280 Mbps,35840 kB/s
129.146.133.33,443,129.146.133.33,US,Los Angeles,中转,117 ms,281 Mbps,36044 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,250 Mbps,32051 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,241 Mbps,30924 kB/s
141.148.187.195,443,141.148.187.195,US,Los Angeles,中转,146 ms,23 Mbps,3014 kB/s
47.90.141.204,443,91.149.239.62,US,Los Angeles,隧道,75 ms,35 Mbps,4541 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,69 ms,319 Mbps,40857 kB/s
130.61.222.184,443,130.61.222.184,DE,Frankfurt,中转,92 ms,236 Mbps,30208 kB/s
141.144.199.182,443,98.98.166.58,US,Frankfurt,隧道,90 ms,192 Mbps,24678 kB/s
47.89.151.17,443,47.89.151.17,US,Ashburn,中转,79 ms,28 Mbps,3704 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,88 ms,222 Mbps,28467 kB/s
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,80 ms,252 Mbps,32256 kB/s
130.162.60.13,443,2a0b:21c0:1007:c8:0:3fc3:5434:ad29,DE,Frankfurt,隧道,89 ms,233 Mbps,29900 kB/s
152.67.65.201,443,152.67.65.201,CH,Zurich,中转,95 ms,46 Mbps,6000 kB/s
146.56.146.67,443,146.56.146.67,KR,Seoul,中转,196 ms,80 Mbps,10240 kB/s
144.22.252.124,443,144.22.252.124,BR,S
