中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,23 ms,794 Mbps,101683 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,8 ms,1272 Mbps,162816 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,545 Mbps,69836 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,6 ms,1384 Mbps,177152 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,5 ms,672 Mbps,86016 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,724 Mbps,92774 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,3 ms,824 Mbps,105472 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,22 ms,467 Mbps,59801 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,21 ms,952 Mbps,121856 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,30 ms,657 Mbps,84172 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,228 Mbps,29286 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,71 ms,43 Mbps,5549 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,80 ms,328 Mbps,41984 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,111 ms,230 Mbps,29491 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,125 Mbps,16076 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,74 ms,244 Mbps,31232 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,41 Mbps,5357 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,121 ms,44 Mbps,5742 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,158 ms,41 Mbps,5370 kB/s
141.147.88.123,443,2606:f240:f00:2be4:0:cc56:4849:ca10,DE,Frankfurt,隧道,152 ms,115 Mbps,14745 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,119 Mbps,15257 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,142 ms,21 Mbps,2753 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,152 ms,15 Mbps,1996 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,141 ms,40 Mbps,5247 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,41 Mbps,5281 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,168 ms,42 Mbps,5383 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,132 Mbps,16896 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,139 ms,31 Mbps,4015 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,167 ms,45 Mbps,5879 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,213 ms,0 Mbps,54 kB/s
