中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,9 ms,525 Mbps,67276 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,592 Mbps,75776 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,26 ms,413 Mbps,52940 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,5 ms,864 Mbps,110592 kB/s
35.197.23.75,443,35.212.209.228,US,Seattle,隧道,30 ms,904 Mbps,115712 kB/s
35.230.79.26,443,35.212.209.228,US,Seattle,隧道,21 ms,765 Mbps,97996 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,35 ms,589 Mbps,75468 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,745 Mbps,95436 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,17 ms,450 Mbps,57651 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,21 ms,840 Mbps,107520 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,67 ms,356 Mbps,45568 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,72 ms,7 Mbps,959 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,104 ms,50 Mbps,6409 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,214 Mbps,27443 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,120 ms,45 Mbps,5883 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,122 ms,2 Mbps,276 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,155 ms,39 Mbps,5113 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,42 Mbps,5401 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,43 Mbps,5510 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,116 Mbps,14848 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,170 ms,38 Mbps,4973 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,175 ms,128 Mbps,16384 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,174 ms,106 Mbps,13619 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,38 Mbps,4974 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,149 ms,14 Mbps,1890 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,188 ms,47 Mbps,6122 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,191 ms,53 Mbps,6808 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,194 ms,0 Mbps,63 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,42 Mbps,5385 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,272 Mbps,34918 kB/s
