中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.170.84,US,Seattle,隧道,35 ms,654 Mbps,83763 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,7 ms,624 Mbps,79974 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,14 ms,1176 Mbps,150528 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,19 ms,455 Mbps,58265 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,70 ms,47 Mbps,6128 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,33 ms,288 Mbps,36864 kB/s
34.82.76.253,443,34.127.97.83,US,Seattle,隧道,23 ms,607 Mbps,77721 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,2 ms,920 Mbps,117760 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,557 Mbps,71372 kB/s
35.197.23.75,443,35.212.170.84,US,Seattle,隧道,23 ms,655 Mbps,83865 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,307 Mbps,39321 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,71 ms,292 Mbps,37478 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,71 ms,331 Mbps,42393 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,148 ms,136 Mbps,17510 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,107 ms,3 Mbps,464 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,121 ms,232 Mbps,29696 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,120 Mbps,15360 kB/s
158.180.82.186,443,2603:c024:13:6c00::4,KR,Seoul,隧道,135 ms,159 Mbps,20377 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,162 ms,42 Mbps,5490 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,129 ms,46 Mbps,5924 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,129 ms,45 Mbps,5807 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,158 ms,42 Mbps,5431 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,141 ms,140 Mbps,18022 kB/s
152.70.52.84,443,2a0b:21c0:100a:1f9:0:d515:a04:b8c,DE,Frankfurt,隧道,156 ms,129 Mbps,16588 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,156 ms,6 Mbps,796 kB/s
143.47.252.169,443,2a0b:21c0:1007:c9:0:e74d:eac3:a282,DE,Frankfurt,隧道,161 ms,63 Mbps,8065 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,168 ms,132 Mbps,16998 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,167 ms,40 Mbps,5227 kB/s
158.101.221.74,443,209.177.81.218,DE,Frankfurt,隧道,164 ms,100 Mbps,12800 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,170 ms,50 Mbps,6469 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,179 ms,22 Mbps,2858 kB/s
146.56.146.67,443,2602:ffe4:407:21d9:0:beb0:479f:6780,SG,Singapore,隧道,206 ms,75 Mbps,9656 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,134 ms,27 Mbps,3560 kB/s
149.129.8.215,443,47.254.87.121,US,San Jose,隧道,167 ms,4 Mbps,513 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,175 ms,0 Mbps,2 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,240 ms,0 Mbps,27 kB/s
