中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.183.118,US,Seattle,隧道,70 ms,236 Mbps,30310 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,34 ms,645 Mbps,82636 kB/s
35.230.79.26,443,35.212.183.118,US,Seattle,隧道,46 ms,606 Mbps,77619 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,63 ms,328 Mbps,42086 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,864 Mbps,110592 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,32 ms,1256 Mbps,160768 kB/s
129.146.221.78,443,2603:c020:1:6eee:6a58:4a78:d792:985e,US,Los Angeles,隧道,17 ms,88 Mbps,11366 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,525 Mbps,67276 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,18 ms,800 Mbps,102400 kB/s
129.80.237.223,443,129.80.237.223,US,Ashburn,中转,51 ms,507 Mbps,64921 kB/s
34.82.76.253,443,34.168.86.105,US,Seattle,隧道,42 ms,586 Mbps,75059 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,327 Mbps,41881 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,60 ms,2 Mbps,331 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,56 ms,48 Mbps,6196 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,57 ms,51 Mbps,6577 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,182 Mbps,23347 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,119 Mbps,15257 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,115 ms,210 Mbps,26931 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,144 Mbps,18432 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,163 ms,10 Mbps,1331 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,137 ms,49 Mbps,6296 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,158 ms,170 Mbps,21811 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,142 Mbps,18227 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,155 ms,129 Mbps,16588 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,154 ms,45 Mbps,5884 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,168 ms,29 Mbps,3800 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,159 ms,47 Mbps,6038 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,148 ms,45 Mbps,5852 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,145 ms,188 Mbps,24064 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,145 ms,39 Mbps,5102 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:102,KR,Seoul,隧道,149 ms,123 Mbps,15769 kB/s
146.56.137.229,443,107.151.176.202,US,Los Angeles,隧道,173 ms,100 Mbps,12902 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,136 ms,136 Mbps,17408 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,176 ms,34 Mbps,4355 kB/s
158.101.201.244,443,98.98.166.58,US,Frankfurt,隧道,156 ms,140 Mbps,17920 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,205 ms,3 Mbps,385 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,177 ms,42 Mbps,5403 kB/s
129.151.254.48,443,129.151.254.48,FR,Marseille,中转,155 ms,15 Mbps,1958 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,198 ms,25 Mbps,3262 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:106,KR,Seoul,隧道,159 ms,37 Mbps,4790 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,162 ms,32 Mbps,4112 kB/s
149.129.8.215,443,47.88.55.210,US,San Jose,隧道,169 ms,3 Mbps,445 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,161 ms,0 Mbps,87 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,178 ms,88 Mbps,11264 kB/s
129.154.201.153,443,2602:ffe4:407:21d9:0:129e:201b:3291,SG,Singapore,隧道,195 ms,88 Mbps,11264 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,170 ms,10 Mbps,1395 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,235 ms,66 Mbps,8516 kB/s
193.123.80.245,443,193.123.80.245,AE,Marseille,中转,256 ms,23 Mbps,3036 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,176 ms,8 Mbps,1055 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,164 ms,1 Mbps,244 kB/s
