中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.19.99.159,US,Seattle,隧道,24 ms,952 Mbps,121856 kB/s
35.230.79.26,443,35.212.209.68,US,Seattle,隧道,32 ms,538 Mbps,68915 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,661 Mbps,84684 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,290 Mbps,37171 kB/s
35.197.23.75,443,35.212.209.68,US,Seattle,隧道,27 ms,761 Mbps,97484 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,816 Mbps,104448 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,5 ms,21 Mbps,2779 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,360 Mbps,46182 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,68 ms,49 Mbps,6283 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,107 ms,3 Mbps,395 kB/s
129.213.130.70,443,129.213.130.70,US,Ashburn,中转,75 ms,358 Mbps,45875 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,204 Mbps,26214 kB/s
129.213.202.222,443,129.213.202.222,US,Ashburn,中转,86 ms,324 Mbps,41574 kB/s
129.80.177.42,443,129.80.177.42,US,Ashburn,中转,69 ms,47 Mbps,6044 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,44 Mbps,5636 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,111 Mbps,14233 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,147 ms,108 Mbps,13926 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,161 ms,107 Mbps,13721 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,123 ms,40 Mbps,5211 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,131 ms,49 Mbps,6385 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,152 ms,41 Mbps,5287 kB/s
158.101.130.149,443,2607:a400:a:6c:0:3557:b712:b1e3,US,Los Angeles,隧道,110 ms,232 Mbps,29798 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,107 ms,51 Mbps,6630 kB/s
130.162.144.191,443,2a09:bac5:4735:1a14::299:6d,KR,Seoul,隧道,138 ms,44 Mbps,5714 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,150 ms,45 Mbps,5807 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,157 ms,160 Mbps,20480 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,152 ms,44 Mbps,5715 kB/s
168.138.50.249,443,168.138.50.249,JP,Osaka,中转,145 ms,47 Mbps,6138 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,178 ms,44 Mbps,5683 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,139 ms,144 Mbps,18432 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,150 ms,168 Mbps,21606 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,159 ms,45 Mbps,5876 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,165 ms,43 Mbps,5576 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,190 ms,25 Mbps,3312 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,169 ms,3 Mbps,422 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,160 ms,43 Mbps,5579 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,193 ms,39 Mbps,5029 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,235 ms,75 Mbps,9608 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,151 ms,26 Mbps,3385 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,176 ms,3 Mbps,505 kB/s
47.57.233.126,443,47.88.21.157,US,San Jose,隧道,160 ms,0 Mbps,33 kB/s
193.123.80.245,443,193.123.80.245,AE,Paris,中转,251 ms,10 Mbps,1327 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,362 ms,0 Mbps,12 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,158 ms,0 Mbps,5 kB/s
