中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.138.241,443,192.9.138.241,,colo.txt:San Jose,中转,0 ms,1016 Mbps,130048 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,28 ms,364 Mbps,46592 kB/s
132.226.31.178,443,2a09:bac5:60ea:1846::26b:ac,US,Los Angeles,隧道,28 ms,56 Mbps,7195 kB/s
35.230.79.26,443,35.212.224.237,US,Seattle,隧道,53 ms,581 Mbps,74444 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,220 Mbps,28262 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,28 ms,73 Mbps,9360 kB/s
141.144.199.182,443,2606:f240:f00:2be4:0:2a47:21f9:2321,US,Frankfurt,隧道,152 ms,142 Mbps,18227 kB/s
35.202.158.120,443,35.202.158.120,US,Chicago,中转,64 ms,448 Mbps,57344 kB/s
129.146.7.98,443,2a09:bac1:76a0:e18::26a:57,US,Los Angeles,隧道,22 ms,62 Mbps,7957 kB/s
35.197.23.75,443,35.212.224.237,US,Seattle,隧道,48 ms,596 Mbps,76288 kB/s
47.90.141.204,443,91.149.239.252,US,Los Angeles,隧道,77 ms,34 Mbps,4371 kB/s
138.2.227.164,443,138.2.227.164,US,San Jose,中转,32 ms,800 Mbps,102400 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,50 ms,1280 Mbps,163840 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,72 ms,312 Mbps,40038 kB/s
192.18.134.22,443,192.18.134.22,US,San Jose,中转,34 ms,1080 Mbps,138240 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,491 Mbps,62873 kB/s
129.146.60.210,443,129.146.60.210,US,Los Angeles,中转,17 ms,455 Mbps,58265 kB/s
34.82.76.253,443,104.198.8.26,US,Seattle,隧道,43 ms,604 Mbps,77312 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,130 ms,11 Mbps,1476 kB/s
154.23.240.232,443,154.23.240.232,US,Los Angeles,中转,21 ms,25 Mbps,3219 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,154 ms,147 Mbps,18841 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,17 ms,55 Mbps,7139 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,76 ms,295 Mbps,37785 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,183 ms,36 Mbps,4711 kB/s
138.3.254.39,443,138.3.254.39,DE,Frankfurt,中转,140 ms,137 Mbps,17612 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,35 ms,780 Mbps,99942 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,25 ms,663 Mbps,84889 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,174 ms,135 Mbps,17305 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,49 ms,334 Mbps,42803 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,146 ms,126 Mbps,16179 kB/s
47.253.161.22,443,47.253.161.22,US,Ashburn,中转,89 ms,25 Mbps,3247 kB/s
158.180.65.145,443,2603:c024:e:6666::6666,KR,Seoul,隧道,141 ms,41 Mbps,5354 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,156 Mbps,20070 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,148 ms,156 Mbps,19968 kB/s
8.222.79.219,443,8.216.92.214,JP,Tokyo,隧道,130 ms,1 Mbps,191 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,161 Mbps,20684 kB/s
8.222.79.51,443,8.216.92.214,JP,Tokyo,隧道,119 ms,14 Mbps,1847 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,201 ms,2 Mbps,354 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,157 ms,45 Mbps,5803 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,151 ms,155 Mbps,19865 kB/s
141.144.253.109,443,141.144.253.109,DE,Frankfurt,中转,138 ms,49 Mbps,6363 kB/s
8.219.177.58,443,47.236.1.53,SG,Singapore,隧道,271 ms,56 Mbps,7252 kB/s
132.145.84.90,443,2607:a400:a:6c:0:2d0a:a6bf:e5cc,US,Los Angeles,隧道,197 ms,99 Mbps,12697 kB/s
146.56.153.197,443,2607:a400:a:6b:0:d6c7:aaca:2ea8,US,Los Angeles,隧道,193 ms,108 Mbps,13824 kB/s
140.238.33.161,443,2603:c021:8002:900:4858:eede:fd8a:dd52,JP,Tokyo,隧道,207 ms,104 Mbps,13312 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,152 ms,41 Mbps,5260 kB/s
64.110.85.69,443,2607:a400:a:6c:0:4cd:d3bb:cd0c,US,Los Angeles,隧道,193 ms,92 Mbps,11878 kB/s
193.122.109.208,443,2607:a400:a:16b:0:835c:c1bb:504d,US,Los Angeles,隧道,174 ms,94 Mbps,12083 kB/s
150.230.249.48,443,150.230.249.48,KR,Seoul,中转,159 ms,124 Mbps,15872 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,225 ms,93 Mbps,11980 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,178 ms,4 Mbps,633 kB/s
146.56.128.154,443,2607:a400:a:6c:0:4d8f:ca97:b6ce,US,Los Angeles,隧道,185 ms,112 Mbps,14438 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,180 ms,123 Mbps,15769 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,13 Mbps,1668 kB/s
129.154.205.101,443,2607:a400:a:6c:0:9721:7f9b:266f,US,Los Angeles,隧道,168 ms,132 Mbps,16896 kB/s
8.219.194.167,443,47.245.84.175,SG,Singapore,隧道,281 ms,54 Mbps,6998 kB/s
158.178.238.239,443,104.28.222.43,SG,Singapore,隧道,187 ms,42 Mbps,5407 kB/s
8.219.114.222,443,8.219.96.61,SG,Singapore,隧道,264 ms,51 Mbps,6630 kB/s
