中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.202.158.120,443,35.202.158.120,US,Chicago,中转,14 ms,1024 Mbps,131072 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,68 ms,290 Mbps,37171 kB/s
192.18.140.32,443,2603:c024:c001:187e:bf78:be6d:4:259b,,San Jose,隧道,0 ms,417 Mbps,53452 kB/s
23.94.217.204,443,23.94.217.204,NL,Amsterdam,中转,97 ms,208 Mbps,26624 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,424 Mbps,54272 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,51 ms,7 Mbps,941 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,62 ms,428 Mbps,54886 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,53 ms,416 Mbps,53350 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,52 Mbps,6656 kB/s
35.197.23.75,443,34.169.47.4,US,Seattle,隧道,55 ms,442 Mbps,56627 kB/s
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,52 ms,420 Mbps,53862 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,63 ms,416 Mbps,53248 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,57 ms,315 Mbps,40345 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,104 ms,175 Mbps,22425 kB/s
18.216.55.100,443,18.216.55.100,US,Chicago,中转,109 ms,669 Mbps,85708 kB/s
47.88.15.127,443,47.88.15.127,US,San Jose,中转,120 ms,80 Mbps,10240 kB/s
132.226.31.178,443,104.28.205.110,US,Los Angeles,隧道,78 ms,41 Mbps,5277 kB/s
150.230.37.254,443,150.230.37.254,US,San Jose,中转,52 ms,308 Mbps,39424 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,51 ms,452 Mbps,57958 kB/s
138.3.254.39,443,138.3.254.39,,colo.txt:Frankfurt,中转,0 ms,192 Mbps,24678 kB/s
3.144.191.4,443,3.144.191.4,US,Columbus,中转,29 ms,777 Mbps,99532 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,373 Mbps,47820 kB/s
138.2.225.254,443,138.2.225.254,US,San Jose,中转,155 ms,424 Mbps,54272 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,40 ms,59 Mbps,7633 kB/s
